#def REPORTPATH=$/PORITE/sspopor3
#def :end
"billto1";"billto2";"billto3";"billto4";"billto5";"billto6";"po_nbr";"po_rev";"po_ord_date";"po_vend";"poship";"vendor1";"vendor2";"vendor3";"vendor4";"vendor5";"vendor6";"shipto1";"shipto2";"shipto3";"shipto4";"shipto5";"shipto6";"vdattn";"po_confirm";"vend_phone";"po_buyer";"po_contact";"po_cr_terms";"po_shipvia";"terms";"po_fob";"po_rmks";"vatreg";"l_tx_misc1";"l_tx_misc2";"l_tx_misc3";"pod_line";"pod_part";"tax_flag";"pod_due_date";"qty_open";"pod_um";"pod_pur_cost";"ext_cost";"po_so_nbr";"pod_sod_line";"pod_rev";"discdesc";"pod_site";"pod_vpart";"pod_type";"mfgr";"mfgr_part";"desc1";"desc2";"pod_wip_lotser";"c-cn-contract";"nontaxable_amt";"taxable_amt";"po_curr";"lines_total";"tax_date";"tax_total";"order_amt";"ship_phone";"ship_fax";"vend_phone";"vend_fax"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";6;"泡沫双面胶";"Y";08/04/07;15;"R";1.5;22.5;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";7;"欧文涂改液 16ML";"Y";08/04/07;13;"EA";4.2;54.6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";8;"原子笔 KA-818";"Y";08/04/07;280;"EA";.6;168;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";9;"国产大介刀刀片";"Y";08/04/07;40;"EA";1;40;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";10;"橡皮筋";"Y";08/04/07;18;"BG";6;108;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";11;"502胶水";"Y";08/04/07;30;"EA";3.8;114;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";12;"MAX订书针 大号";"Y";08/04/07;3;"EA";2.2;6.6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";13;"MAX订书针 小号";"Y";08/04/07;20;"EA";1.1;22;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";14;"长尾夹3#";"Y";08/04/07;24;"EA";.3;7.2;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";15;"长尾夹 4#";"Y";08/04/07;36;"EA";.2;7.2;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";16;"长尾夹 5#";"Y";08/04/07;36;"EA";.15;5.4;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";17;"软面抄 A5 50页";"Y";08/04/07;18;"EA";1.7;30.6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";18;"告示贴 大号";"Y";08/04/07;13;"EA";4;52;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";19;"告示贴 小号";"Y";08/04/07;10;"EA";1.7;17;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";20;"邦迪弹性创口贴";"Y";08/04/07;4;"EA";12;48;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";21;"晨光自动铅笔 0.7";"Y";08/04/07;5;"EA";2.2;11;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";22;"AA大剪刀";"Y";08/04/07;5;"EA";1.2;6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";23;"金霸王电池 5#";"Y";08/04/07;15;"EA";2.2;33;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";24;"金霸王电池 7#";"Y";08/04/07;15;"EA";2.2;33;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";25;"吉丽装订夹 G2226";"Y";08/04/07;5;"EA";4.8;24;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";26;"透明胶 18MM*15Y";"Y";08/04/07;20;"R";.3;6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";27;"双面胶 15MM*12Y";"Y";08/04/07;60;"R";.5;30;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"80403C06";0;08/04/03;"SI031";"PDC";"创新文具";"东莞市东城";"中国";"";"";"";"东莞保来得粉末冶金有限公司";"东莞市大朗镇洋坑塘";"中国";"";"";"";"谢先生";yes;"0769-22479145";"A00094";"";"M60";"";"月结60天";"";"";"";"";"";"";28;"透明胶 48MM*45Y";"Y";08/04/07;11;"R";1.6;17.6;"";0;"";"";"PDC";"";"M";"";"";"物料无库存";"";"";"合同: 寄售库存";0;1679.9;"CNY";1679.9;08/04/07;0;1679.9;"0769-83133077";"0769-83133377";"0769-22479145";"0769-22478540"
