#def REPORTPATH=$/QAD Addons/BI Report/xxpcwocr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"加工单";"成本要素代码";"成本要素说明";"期初总成";"期间非领料总成";"期间领料总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"25922";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27115";"34";"制1其他变动";0;693.63396;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27115";"36";"制2其他变动";0;173.40849;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27115";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27125";"34";"制1其他变动";0;693.63396;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27125";"36";"制2其他变动";0;173.40849;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"27125";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28059";"34";"制1其他变动";0;693.63396;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28059";"36";"制2其他变动";0;173.40849;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28059";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28077";"34";"制1其他变动";0;1387.26804;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28077";"36";"制2其他变动";0;346.81701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28077";"41";"制1折旧";0;578.02835;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28087";"34";"制1其他变动";0;693.63396;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28087";"36";"制2其他变动";0;173.40849;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28087";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28097";"34";"制1其他变动";0;1387.26804;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28097";"36";"制2其他变动";0;346.81701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28097";"41";"制1折旧";0;578.02835;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28107";"34";"制1其他变动";0;693.63396;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28107";"36";"制2其他变动";0;173.40849;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28107";"41";"制1折旧";0;289.01415;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28603";"34";"制1其他变动";0;1387.26804;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28603";"36";"制2其他变动";0;346.81701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.03.00";"2RW-690牛皮裁片FB/R组合 ";"28603";"41";"制1折旧";0;578.02835;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"25923";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"25923";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"25923";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27116";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27116";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27116";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27126";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27126";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"27126";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28060";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28060";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28060";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28078";"34";"制1其他变动";0;1333.84824;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28078";"36";"制2其他变动";0;333.46206;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28078";"41";"制1折旧";0;555.7701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28088";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28088";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28088";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28098";"34";"制1其他变动";0;1333.84824;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28098";"36";"制2其他变动";0;333.46206;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28098";"41";"制1折旧";0;555.7701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28108";"34";"制1其他变动";0;666.92412;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28108";"36";"制2其他变动";0;166.73103;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28108";"41";"制1折旧";0;277.88505;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28604";"34";"制1其他变动";0;1333.84824;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28604";"36";"制2其他变动";0;333.46206;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.05.00";"2RW-690牛皮裁片FC/L组合 ";"28604";"41";"制1折旧";0;555.7701;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"25924";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"25924";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"25924";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27117";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27117";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27117";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27127";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27127";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"27127";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28061";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28061";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28061";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28079";"34";"制1其他变动";0;1188.38244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28079";"36";"制2其他变动";0;297.09561;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28079";"41";"制1折旧";0;495.15935;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28089";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28089";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28089";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28099";"34";"制1其他变动";0;1188.38244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28099";"36";"制2其他变动";0;297.09561;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28099";"41";"制1折旧";0;495.15935;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28109";"34";"制1其他变动";0;594.19116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28109";"36";"制2其他变动";0;148.54779;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28109";"41";"制1折旧";0;247.57965;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28605";"34";"制1其他变动";0;1188.38244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28605";"36";"制2其他变动";0;297.09561;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.06.00";"2RW-690牛皮裁片FC/R组合 ";"28605";"41";"制1折旧";0;495.15935;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"25925";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"25925";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"25925";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27118";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27118";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27118";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27128";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27128";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"27128";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28062";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28062";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28062";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28080";"34";"制1其他变动";0;937.99476;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28080";"36";"制2其他变动";0;234.49869;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28080";"41";"制1折旧";0;390.83115;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28090";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28090";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28090";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28100";"34";"制1其他变动";0;937.99476;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28100";"36";"制2其他变动";0;234.49869;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28100";"41";"制1折旧";0;390.83115;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28110";"34";"制1其他变动";0;468.99732;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28110";"36";"制2其他变动";0;117.24933;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28110";"41";"制1折旧";0;195.41555;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28606";"34";"制1其他变动";0;937.99476;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28606";"36";"制2其他变动";0;234.49869;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.08.00";"2RW-690牛皮裁片RB/L组合 ";"28606";"41";"制1折旧";0;390.83115;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"25926";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"25926";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"25926";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27119";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27119";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27119";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27129";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27129";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"27129";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28063";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28063";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28063";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28081";"34";"制1其他变动";0;907.8606;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28081";"36";"制2其他变动";0;226.96515;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28081";"41";"制1折旧";0;378.27525;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28091";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28091";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28091";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28101";"34";"制1其他变动";0;907.8606;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28101";"36";"制2其他变动";0;226.96515;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28101";"41";"制1折旧";0;378.27525;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28111";"34";"制1其他变动";0;453.93024;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28111";"36";"制2其他变动";0;113.48256;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28111";"41";"制1折旧";0;189.1376;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28607";"34";"制1其他变动";0;907.8606;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28607";"36";"制2其他变动";0;226.96515;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.09.00";"2RW-690牛皮裁片RB/R组合 ";"28607";"41";"制1折旧";0;378.27525;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"25927";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"25927";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"25927";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27120";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27120";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27120";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27130";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27130";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"27130";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28064";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28064";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28064";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28082";"34";"制1其他变动";0;1167.56244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28082";"36";"制2其他变动";0;291.89061;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28082";"41";"制1折旧";0;486.48435;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28092";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28092";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28092";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28102";"34";"制1其他变动";0;1167.56244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28102";"36";"制2其他变动";0;291.89061;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28102";"41";"制1折旧";0;486.48435;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28112";"34";"制1其他变动";0;583.78116;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28112";"36";"制2其他变动";0;145.94529;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28112";"41";"制1折旧";0;243.24215;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28608";"34";"制1其他变动";0;1167.56244;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28608";"36";"制2其他变动";0;291.89061;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.11.00";"2RW-690牛皮裁片RC/L组合 ";"28608";"41";"制1折旧";0;486.48435;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"25928";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"25928";"36";"制2其他变动";0;111.83889;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"25928";"41";"制1折旧";0;186.39815;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27121";"34";"制1其他变动";0;447.35556;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"3.14.12.12.00";"2RW-690牛皮裁片RC/R组合 ";"27121";"36";"制2其他变动";0;111.83889;0;0;0
