#def REPORTPATH=$/QAD Addons/BI Report/xxssdi02
#def :end
"¿Í»§´úÂë";"¿Í»§Ãû³Æ";"ÉúÐ§ÈÕÆÚ";"·¢Æ±ÈÕÆÚ";"ÔÝ¹À·¢Æ±";"ÔÝ¹À¶©µ¥";"Ïî";"Áã¼þºÅ";"Áã¼þËµÃ÷";"µ¥Î»";"ÊÂÎñ";"·¢»õÈÕÆÚ";"ÊýÁ¿";"µ¥¼Û";"½ð¶î"
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24877;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24878;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24879;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24880;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24881;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24882;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24883;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24884;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24885;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24886;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24887;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24888;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24889;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24890;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24891;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24892;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24893;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24894;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24895;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24896;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24897;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24898;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24899;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24900;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";8;"2.12.01.12.00";"2WA-327É«RC-R²¿Î»";"EA";24901;09/01/21;6;312.27;1873.62
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24902;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24903;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24904;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24905;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24906;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24907;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24908;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24909;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24910;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24911;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24912;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";9;"2.12.01.17.00";"2WA-327É«RAR²¿Î»";"EA";24913;09/01/21;15;139.96;2099.4
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24694;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24695;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24696;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24697;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24698;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24699;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24700;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24701;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24702;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24703;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24704;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10008";"C2001-09";10;"2.12.01.21.00";"2WA-327É«CL²¿Î»";"EA";24705;09/01/21;15;50.27;754.05
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25080;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25081;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25082;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25083;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25084;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";26;"3.13.11.03.00";"2ZH-400-²ÃÆ¬FB/R²¿Î»";"ST";25085;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25086;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25087;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25088;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25089;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25090;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";27;"3.13.11.02.00";"2ZH-400-²ÃÆ¬FB/L²¿Î»";"ST";25091;09/01/21;50;208.67;10433.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25092;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25093;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25094;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25095;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25096;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";28;"3.13.11.06.00";"2ZH-400-²ÃÆ¬FC/R²¿Î»";"ST";25097;09/01/21;50;174.68;8734
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";29;"3.13.11.05.00";"2ZH-400-²ÃÆ¬FC/L²¿Î»";"ST";25098;09/01/21;50;175.14;8757
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";29;"3.13.11.05.00";"2ZH-400-²ÃÆ¬FC/L²¿Î»";"ST";25099;09/01/21;50;175.14;8757
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";29;"3.13.11.05.00";"2ZH-400-²ÃÆ¬FC/L²¿Î»";"ST";25100;09/01/21;50;175.14;8757
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";29;"3.13.11.05.00";"2ZH-400-²ÃÆ¬FC/L²¿Î»";"ST";25101;09/01/21;50;175.14;8757
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";29;"3.13.11.05.00";"2ZH-400-²ÃÆ¬FC/L²¿Î»";"ST";25102;09/01/21;50;175.14;8757
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25103;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25104;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25105;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25106;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25107;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";30;"3.13.11.09.00";"2ZH-400-²ÃÆ¬RB/R²¿Î»";"ST";25108;09/01/21;50;103.2;5160
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25109;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25110;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25111;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25112;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25113;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";31;"3.13.11.08.00";"2ZH-400-²ÃÆ¬RB/L²¿Î»";"ST";25114;09/01/21;50;160.34;8017
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25115;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25116;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25117;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25118;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25119;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";32;"3.13.11.21.00";"2ZH-400-²ÃÆ¬CTR²¿Î»";"ST";25120;09/01/21;50;85.93;4296.5
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25121;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25122;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25123;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25124;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25125;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";33;"3.13.11.15.00";"2ZH-400-²ÃÆ¬RBS/R²¿Î»";"ST";25126;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25127;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25128;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25129;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25130;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25131;09/01/21;50;53.68;2684
"C2001";"ÎäººÌá°®Ë¼È«ÐËÆû³µÁã²¿¼þ¹«Ë¾";09/01/21;09/01/21;"10009";"C2001-09";34;"3.13.11.14.00";"2ZH-400-²ÃÆ¬RBS/L²¿Î»";"ST";25132;09/01/21;50;53.68;2684
