#def REPORTPATH=$/QAD Addons/BI Report/xxpcwoiw
#def :end
"年份";"期间";"地点代码";"地点说明";"父件代码";"父件说明";"加工单";"子件代码";"子件说明";"领料数量";"过程加工单"
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-110;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-218;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-107;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31451";"8.12.34.01";"TAPE 2WA-胶带";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31588";"8.12.34.01";"TAPE 2WA-胶带";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"31638";"8.12.34.01";"TAPE 2WA-胶带";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32314";"8.12.34.01";"TAPE 2WA-胶带";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-106;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32335";"8.12.34.01";"TAPE 2WA-胶带";-212;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"32824";"8.12.34.01";"TAPE 2WA-胶带";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-66;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33307";"8.12.34.01";"TAPE 2WA-胶带";-132;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-124;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-124;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-63;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-124;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-62;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33362";"8.12.34.01";"TAPE 2WA-胶带";-126;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33565";"8.12.34.01";"TAPE 2WA-胶带";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-12;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-12;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.16.03";"81131-SWA7-A010-33-0000 2WA-3号不织布条";-12;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.17.01";"T111000-0000-0150-00 2WA-1号树脂板";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.17.02";"T111000-0000-0060-00 2WA-2号树脂板";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.27.01";"81121-SNA6-A010-40-0000 2WA-1号魔术贴";-6;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"33900";"8.12.34.01";"TAPE 2WA-胶带";-12;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"3.12.01.06.00";"2WA-327色皮裁片FC-R组合 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"7.H5-FCR.327";"S91组合-H5-FCR.327 ";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.15.01";"T104000-0000-0020-01 2WA-1号树脂钩扣";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.15.02";"4101308-SDA3-A001 2WA-2号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.15.03";"T104000-0000-0040-01 2WA-3号树脂钩扣";-200;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.15.04";"81531-STK7-A010-22-0000 2WA-4号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.15.05";"T104000-0000-0280-01 2WA-5号树脂钩扣";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.16.01";"81131-SWA7-A010-31-0000 2WA-1号不织布条";-100;""
2009;7;"2000";"宁波提爱思(保税区）";"2.12.01.06.00";"2WA-327色FC-R部位 ";"36510";"8.12.16.02";"81131-SWA7-A010-32-0000 2WA-2号不织布条";-100;""
