#def REPORTPATH=$/QAD Addons/BI Report/xxpcincr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"成本要素代码";"成本要素说明";"期初总成";"期间非入库总成";"期间入库总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.09.03.00";"82121-SWA7-0000-LB-0003 WQ-KA642-RB/R-3皮裁片";"1";"直接材料";874.93;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.09.04.00";"82121-SWA7-0000-LC-0003 WQ-KA642-RB/R-4皮裁片";"1";"直接材料";983.49;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.09.05.00";"82121-SWA7-0000-LD-0003 WQ-KA642-RB/R-5皮裁片";"1";"直接材料";396.16;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.11.01.00";"82531-SWA7-0000-LA-0003 WQ-KA642-RC/L-1皮裁片";"1";"直接材料";52.87;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.11.02.00";"82531-SWA7-0000-LJ-0003 WQ-KA642-RC/L-2皮裁片";"1";"直接材料";819.37;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.11.03.00";"82531-SWA7-0000-LB-0004 WQ-KA642-RC/L-3皮裁片";"1";"直接材料";2018.86;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.11.04.00";"82531-SWA7-0000-LC-0004 WQ-KA642-RC/L-4皮裁片";"1";"直接材料";1597.94;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.11.05.00";"82531-SWA7-0000-LE-0004 WQ-KA642-RC/L-5皮裁片";"1";"直接材料";529.17;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.01.00";"82131-SWA7-0000-LA-0003 WQ-KA642-RC/R-1皮裁片";"1";"直接材料";1305.95;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.02.00";"82131-SWA7-0000-LJ-0003 WQ-KA642-RC/R-2皮裁片";"1";"直接材料";625.46;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.03.00";"82131-SWA7-0000-LB-0004 WQ-KA642-RC/R-3皮裁片";"1";"直接材料";1100.54;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.04.00";"82131-SWA7-0000-LC-0003 WQ-KA642-RC/R-4皮裁片";"1";"直接材料";1622.31;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.05.00";"82131-SWA7-0000-LD-0004 WQ-KA642-RC/R-5皮裁片";"1";"直接材料";582.21;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.06.00";"82131-SWA7-0000-LE-0004 WQ-KA642-RC/R-6皮裁片";"1";"直接材料";601.22;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.12.07.00";"82131-SWA7-0000-LF-0004 WQ-KA642-RC/R-7皮裁片";"1";"直接材料";110.18;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.17.02.00";"82181-SWA7-0000-LB-0002 WQ-KA642-RAR部位2皮裁片";"1";"直接材料";187.81;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.04.02.21.01.00";"82171-SWA7-0000-LA-0001 WQ-KA642-CTR部位1皮裁片";"1";"直接材料";325.92;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"1";"直接材料";1033.17;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"21";"制1人工";19.49184;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"22";"品质人工";.4144;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"23";"制2人工";15.38345;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"24";"制1福利费";7.11434;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"25";"品质福利费";3.83716;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"26";"制2福利费";.8288;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"34";"制1其他变动";10.66224;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"35";"品质其他变动";28.58531;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"36";"制2其他变动";8.26157;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"41";"制1折旧";53.09752;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"42";"品质折旧";4.99077;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"43";"制2折旧";34.44337;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.01.00";"81521-SWA7-0000-NA-0001 WQ-UK-327-FB/L-1皮裁片";"44";"制1其他固定";28.25922;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"1";"直接材料";522.97;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"21";"制1人工";9.86808;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"22";"品质人工";.2098;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"23";"制2人工";7.78814;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"24";"制1福利费";3.60176;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"25";"品质福利费";1.94263;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"26";"制2福利费";.41959;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"34";"制1其他变动";5.397;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"35";"品质其他变动";14.4693;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"36";"制2其他变动";4.18184;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"41";"制1折旧";26.87687;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"42";"品质折旧";2.52622;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"43";"制2折旧";17.43453;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.02.00";"81521-SWA7-0000-NF-0001 WQ-UK-327-FB/L-2皮裁片";"44";"制1其他固定";14.30423;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"1";"直接材料";1464.91;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"21";"制1人工";27.63725;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"22";"品质人工";.58757;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"23";"制2人工";21.81202;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"24";"制1福利费";10.08735;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"25";"品质福利费";5.44067;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"26";"制2福利费";1.17515;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"34";"制1其他变动";15.11846;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"35";"品质其他变动";40.53238;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"36";"制2其他变动";11.71445;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"41";"制1折旧";75.28932;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"42";"品质折旧";7.07663;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"43";"制2折旧";48.83877;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.03.00";"81521-SWA7-0000-NB-0001 WQ-UK-327-FB/L-3皮裁片";"44";"制1其他固定";40.06999;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"1";"直接材料";926.33;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"21";"制1人工";17.47515;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"22";"品质人工";.37153;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"23";"制2人工";13.79184;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"24";"制1福利费";6.37827;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"25";"品质福利费";3.44016;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"26";"制2福利费";.74305;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"34";"制1其他变动";9.5599;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"35";"品质其他变动";25.62997;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"36";"制2其他变动";7.40744;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"41";"制1折旧";47.60794;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"42";"品质折旧";4.47479;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"43";"制2折旧";30.88238;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.04.00";"81521-SWA7-0000-NE-0002 WQ-UK-327-FB/L-4皮裁片";"44";"制1其他固定";25.33759;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"1";"直接材料";427.59;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"21";"制1人工";8.06673;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"22";"品质人工";.1715;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"23";"制2人工";6.36647;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"24";"制1福利费";2.94428;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"25";"品质福利费";1.58802;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"26";"制2福利费";.343;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"34";"制1其他变动";4.41314;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"35";"品质其他变动";11.83157;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"36";"制2其他变动";3.4195;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"41";"制1折旧";21.97726;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"42";"品质折旧";2.0657;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"43";"制2折旧";14.25624;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.05.00";"81521-SWA7-0000-NC-0003 WQ-UK-327-FB/L-5皮裁片";"44";"制1其他固定";11.6966;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"1";"直接材料";426.44;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"21";"制1人工";8.04602;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"22";"品质人工";.17106;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"23";"制2人工";6.35013;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"24";"制1福利费";2.93673;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"25";"品质福利费";1.58394;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"26";"制2福利费";.34212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"34";"制1其他变动";4.40047;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"35";"品质其他变动";11.7976;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"36";"制2其他变动";3.40968;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"41";"制1折旧";21.91416;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"42";"品质折旧";2.05977;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"43";"制2折旧";14.21531;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.06.00";"81521-SWA7-0000-ND-0003 WQ-UK-327-FB/L-6皮裁片";"44";"制1其他固定";11.66301;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"1";"直接材料";206.49;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"21";"制1人工";3.89671;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"22";"品质人工";.08284;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"23";"制2人工";3.07538;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"24";"制1福利费";1.42226;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"25";"品质福利费";.76711;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"26";"制2福利费";.16569;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"34";"制1其他变动";2.13055;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"35";"品质其他变动";5.71197;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"36";"制2其他变动";1.65084;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"41";"制1折旧";10.61004;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"42";"品质折旧";.99726;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"43";"制2折旧";6.88253;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.07.00";"81521-SWA7-0000-PC-0001 WQ-UK-327-FB/L-7皮裁片";"44";"制1其他固定";5.64681;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"1";"直接材料";206.36;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"21";"制1人工";3.89257;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"22";"品质人工";.08276;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"23";"制2人工";3.07212;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"24";"制1福利费";1.42075;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"25";"品质福利费";.76629;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"26";"制2福利费";.16551;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"34";"制1其他变动";2.12991;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"35";"品质其他变动";5.71027;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"36";"制2其他变动";1.65035;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"41";"制1折旧";10.60688;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"42";"品质折旧";.99697;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"43";"制2折旧";6.88049;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.02.08.00";"81521-SWA7-0000-PD-0001 WQ-UK-327-FB/L-8皮裁片";"44";"制1其他固定";5.64513;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"1";"直接材料";427.59;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"21";"制1人工";8.06673;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"22";"品质人工";.1715;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"23";"制2人工";6.36647;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"24";"制1福利费";2.94428;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"25";"品质福利费";1.58802;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"26";"制2福利费";.343;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"34";"制1其他变动";4.41251;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"35";"品质其他变动";11.82987;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"36";"制2其他变动";3.41901;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"41";"制1折旧";21.97411;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"42";"品质折旧";2.0654;0;0;0;0
2009;6;"1000";"宁波提爱思(加工区）";"4.05.01.03.05.00";"81121-SWA7-0000-NC-0003 WQ-UK-327-FB/R-5皮裁片";"43";"制2折旧";14.25419;0;0;0;0
