#def REPORTPATH=$/QAD Addons/BI Report/xxpctrcr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"成本要素代码";"成本要素说明";"总成";"均成"
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"34";"制1其他变动";.728797591;.3643987955
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"35";"品质其他变动";.2630111258;.1315055629
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"41";"制1折旧";.4180237114;.2090118557
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"42";"品质折旧";.016585272;.008292636
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"44";"制1其他固定";.053761528;.026880764
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.01.00";"81131-SNB6-J410-KA-0019 2ZH-400-FC/R-1裁片";"RCT-WO";2;0;2;"45";"品质其他固定";.0115677832;.0057838916
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"11";"材料价格差异";-.0490754545;.0490754545
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"21";"制1人工";-.1654704176;.1654704176
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"22";"品质人工";-.0715023716;.0715023716
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"24";"制1福利费";-.0729565913;.0729565913
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"25";"品质福利费";-.0373098802;.0373098802
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"34";"制1其他变动";-.2671333881;.2671333881
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"35";"品质其他变动";-.0964091734;.0964091734
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"41";"制1折旧";-.1532223648;.1532223648
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"42";"品质折旧";-.0060794856;.0060794856
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"44";"制1其他固定";-.0197057445;.0197057445
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"ISS-UNP";-1;0;-1;"45";"品质其他固定";-.0042402785;.0042402785
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.0490754545;.0490754545
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"21";"制1人工";.1654704176;.1654704176
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"22";"品质人工";.0715023716;.0715023716
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"24";"制1福利费";.0729565913;.0729565913
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0373098802;.0373098802
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.2671333881;.2671333881
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.0964091734;.0964091734
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"41";"制1折旧";.1532223648;.1532223648
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0060794856;.0060794856
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"44";"制1其他固定";.0197057445;.0197057445
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.02.00";"81131-SNB6-G510-KB-0009 2ZH-400-FC/R-2裁片";"RCT-WO";1;0;1;"45";"品质其他固定";.0042402785;.0042402785
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"11";"材料价格差异";-.0492009071;.0492009071
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"21";"制1人工";-.1658841454;.1658841454
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"22";"品质人工";-.0716851545;.0716851545
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"24";"制1福利费";-.0731390056;.0731390056
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"25";"品质福利费";-.0374052562;.0374052562
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"34";"制1其他变动";-.2678013053;.2678013053
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"35";"品质其他变动";-.0966556261;.0966556261
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"41";"制1折旧";-.1536054686;.1536054686
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"42";"品质折旧";-.0060950267;.0060950267
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"44";"制1其他固定";-.019755015;.019755015
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"ISS-UNP";-1;0;-1;"45";"品质其他固定";-.004251118;.004251118
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.0492009071;.0492009071
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"21";"制1人工";.1658841454;.1658841454
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"22";"品质人工";.0716851545;.0716851545
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"24";"制1福利费";.0731390056;.0731390056
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0374052562;.0374052562
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.2678013053;.2678013053
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.0966556261;.0966556261
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"41";"制1折旧";.1536054686;.1536054686
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0060950267;.0060950267
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"44";"制1其他固定";.019755015;.019755015
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.06.03.00";"81131-SNB6-J410-KC-0020 2ZH-400-FC/R-3裁片";"RCT-WO";1;0;1;"45";"品质其他固定";.004251118;.004251118
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"11";"材料价格差异";-.0424029491;.0424029491
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"21";"制1人工";-.1429843139;.1429843139
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"22";"品质人工";-.061780608;.061780608
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"24";"制1福利费";-.0630423752;.0630423752
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"25";"品质福利费";-.0322370718;.0322370718
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"34";"制1其他变动";-.2308321015;.2308321015
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"35";"品质其他变动";-.0833009762;.0833009762
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"41";"制1折旧";-.1324006733;.1324006733
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"42";"品质折旧";-.0052528932;.0052528932
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"44";"制1其他固定";-.0170278917;.0170278917
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"ISS-UNP";-1;0;-1;"45";"品质其他固定";-.0036637524;.0036637524
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.0424029491;.0424029491
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"21";"制1人工";.1429843139;.1429843139
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"22";"品质人工";.061780608;.061780608
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"24";"制1福利费";.0630423752;.0630423752
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0322370718;.0322370718
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.2308321015;.2308321015
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.0833009762;.0833009762
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"41";"制1折旧";.1324006733;.1324006733
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0052528932;.0052528932
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"44";"制1其他固定";.0170278917;.0170278917
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.11.03.00";"82531-SNB6-J310-KC-0003 2ZH-400-RC/L-3裁片";"RCT-WO";1;0;1;"45";"品质其他固定";.0036637524;.0036637524
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"11";"材料价格差异";-.1522052601;.0507350867
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"21";"制1人工";-.513218943;.171072981
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"22";"品质人工";-.2217613098;.0739204366
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"24";"制1福利费";-.2262803541;.0754267847
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"25";"品质福利费";-.1157148738;.0385716246
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"34";"制1其他变动";-.828534291;.276178097
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"35";"品质其他变动";-.2990086071;.0996695357
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"41";"制1折旧";-.4752306864;.1584102288
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"42";"品质折旧";-.0188552445;.0062850815
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"44";"制1其他固定";-.0611188482;.0203729494
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"ISS-UNP";-3;0;-3;"45";"品质其他固定";-.0131510283;.0043836761
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"11";"材料价格差异";.1522052601;.0507350867
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"21";"制1人工";.513218943;.171072981
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"22";"品质人工";.2217613098;.0739204366
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"24";"制1福利费";.2262803541;.0754267847
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"25";"品质福利费";.1157148738;.0385716246
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"34";"制1其他变动";.828534291;.276178097
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"35";"品质其他变动";.2990086071;.0996695357
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"41";"制1折旧";.4752306864;.1584102288
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"42";"品质折旧";.0188552445;.0062850815
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"44";"制1其他固定";.0611188482;.0203729494
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.15.01.00";"82151-SNB6-J310-KA-0009 2ZH-400-RBS/R-1裁片";"RCT-WO";3;0;3;"45";"品质其他固定";.0131510283;.0043836761
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"11";"材料价格差异";-.0403329827;.0403329827
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"21";"制1人工";-.1360130011;.1360130011
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"22";"品质人工";-.0587646908;.0587646908
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"24";"制1福利费";-.0599686946;.0599686946
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"25";"品质福利费";-.0306633686;.0306633686
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"34";"制1其他变动";-.2195777007;.2195777007
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"35";"品质其他变动";-.0792345084;.0792345084
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"41";"制1折旧";-.1259453743;.1259453743
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"42";"品质折旧";-.0049964649;.0049964649
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"44";"制1其他固定";-.0161976835;.0161976835
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"ISS-UNP";-1;0;-1;"45";"品质其他固定";-.0034849005;.0034849005
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"11";"材料价格差异";.0403329827;.0403329827
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"21";"制1人工";.1360130011;.1360130011
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"22";"品质人工";.0587646908;.0587646908
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"24";"制1福利费";.0599686946;.0599686946
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"25";"品质福利费";.0306633686;.0306633686
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"34";"制1其他变动";.2195777007;.2195777007
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"35";"品质其他变动";.0792345084;.0792345084
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"41";"制1折旧";.1259453743;.1259453743
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"42";"品质折旧";.0049964649;.0049964649
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"44";"制1其他固定";.0161976835;.0161976835
2009;7;"2000";"宁波提爱思(保税区）";"4.13.11.21.02.00";"82181-SNB6-J310-KB-0010 2ZH-400-CTR-2裁片";"RCT-WO";1;0;1;"45";"品质其他固定";.0034849005;.0034849005
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"1";"直接材料";-50876.7206691078;12.4514734873
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"11";"材料价格差异";-283.3732044252;.0693522282
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"21";"制1人工";-1046.2972871862;.2560688417
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"22";"品质人工";-503.66052441;.123264935
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"23";"制2人工";-264.2828076972;.0646800802
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"24";"制1福利费";-451.5931138698;.1105220543
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"25";"品质福利费";-247.1792390928;.0604941848
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"26";"制2福利费";-5.4449182026;.0013325791
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"34";"制1其他变动";-1830.458670795;.4479830325
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"35";"品质其他变动";-802.8653199192;.1964917572
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"36";"制2其他变动";-165.6903485646;.0405507461
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"41";"制1折旧";-1053.785641365;.2579015275
2009;7;"2000";"宁波提爱思(保税区）";"7.H2-CL.327";"S91组合-H2-CL.327 ";"ISS-TR";-4086;0;-4086;"42";"品质折旧";-55.5225219252;.0135884782
