#def REPORTPATH=$/QAD Addons/BI Report/xxpctrcz
#def :end
2009;10;¼þ;¼þ;ÆÚ³õ;;;Ôö¼ÓºÏ¼Æ;;;ISS-UNP;;;RCT-PO;;;RCT-TR;;;RCT-WO;;;¼õÉÙºÏ¼Æ;;;ISS-PRV;;;ISS-SO;;;ISS-TR;;;ISS-UNP;;;ISS-WO;;;RCT-PO;;;ÆÚÄ©;;
2009;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;10;ºÅ;Ãû;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É;ÊýÁ¿;¾ù³É;×Ü³É
2009;10;3.22.02.12.00;82941-SWA0-J210-M1-P300 82941-SWA0-J210-M1-P300;150;0;0;7480;0;0;0;0;0;0;0;0;4690;0;0;2790;0;0;-6970;0;0;0;0;0;-2000;0;0;-4690;0;0;0;0;0;-280;0;0;0;0;0;660;0;0
2009;10;3.22.02.13.00;81181-SWC0-U610-M1-P300 81181-SWC0-U610-M1-P300;0;0;0;4320;0;0;0;0;0;0;0;0;2880;0;0;1440;0;0;-4320;0;0;0;0;0;-1440;0;0;-2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.02.14.00;81581-SWC0-U510-M1-P300 81581-SWC0-U510-M1-P300;0;0;0;4320;0;0;0;0;0;0;0;0;2880;0;0;1440;0;0;-4320;0;0;0;0;0;-1440;0;0;-2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.01.00;81121-SWB0-7310-M1-P300 81121-SWB0-7310-M1-P300;0;0;0;180;0;0;0;0;0;0;0;0;120;0;0;60;0;0;-180;0;0;0;0;0;-60;0;0;-120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.02.00;81521-SWB0-7310-M1-P300 81521-SWB0-7310-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.03.01;81131-SWB0-8010-M1-P300 81131-SWB0-8010-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.04.01;81531-SWB0-8010-M1-P300 81531-SWB0-8010-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.05.00;82121-SWB0-7110-M1-P300 82121-SWB0-7110-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.06.00;82521-SWB0-7110-M1-P300 82521-SWB0-7110-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.07.00;82131-SWB0-7110-M1-P300 82131-SWB0-7110-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.08.00;82531-SWB0-7110-M1-P300 82531-SWB0-7110-M1-P300;0;0;0;240;0;0;0;0;0;0;0;0;180;0;0;60;0;0;-240;0;0;0;0;0;-60;0;0;-180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.13.00;81181-SWB0-7310-M1-P300 81181-SWB0-7310-M1-P300;0;0;0;2040;0;0;0;0;0;0;0;0;1380;0;0;660;0;0;-2040;0;0;0;0;0;-660;0;0;-1380;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;3.22.04.14.00;81581-SWB0-7310-M1-P300 81581-SWB0-7310-M1-P300;0;0;0;2040;0;0;0;0;0;0;0;0;1380;0;0;660;0;0;-2040;0;0;0;0;0;-660;0;0;-1380;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;10;4.02.04.99.01.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0
2009;10;4.02.04.99.02.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0
2009;10;4.02.04.99.03.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0
2009;10;4.02.04.99.04.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0
2009;10;4.02.04.99.05.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0
2009;10;4.02.04.99.06.00;2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-167É«FB/L-1Å£Æ¤²ÃÆ¬;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0
2009;10;4.02.05.02.01.00;2RS-556É«FB/L-1Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-1Å£Æ¤²ÃÆ¬;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
2009;10;4.02.05.02.02.00;2RS-556É«FB/L-2Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-2Å£Æ¤²ÃÆ¬;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0
2009;10;4.02.05.02.03.00;2RS-556É«FB/L-3Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-3Å£Æ¤²ÃÆ¬;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0
2009;10;4.02.05.02.04.00;2RS-556É«FB/L-4Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-4Å£Æ¤²ÃÆ¬;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
2009;10;4.02.05.02.05.00;2RS-556É«FB/L-5Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-5Å£Æ¤²ÃÆ¬;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0
2009;10;4.02.05.02.06.00;2RS-556É«FB/L-6Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-6Å£Æ¤²ÃÆ¬;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
2009;10;4.02.05.02.07.00;2RS-556É«FB/L-7Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-7Å£Æ¤²ÃÆ¬;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
2009;10;4.02.05.02.08.00;2RS-556É«FB/L-8Å£Æ¤²ÃÆ¬ 2RS-556É«FB/L-8Å£Æ¤²ÃÆ¬;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
2009;10;4.02.05.03.01.00;2RS-556É«FB/R-1Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-1Å£Æ¤²ÃÆ¬;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2009;10;4.02.05.03.02.00;2RS-556É«FB/R-2Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-2Å£Æ¤²ÃÆ¬;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
2009;10;4.02.05.03.03.00;2RS-556É«FB/R-3Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-3Å£Æ¤²ÃÆ¬;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
2009;10;4.02.05.03.04.00;2RS-556É«FB/R-4Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-4Å£Æ¤²ÃÆ¬;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
2009;10;4.02.05.03.05.00;2RS-556É«FB/R-5Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-5Å£Æ¤²ÃÆ¬;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
2009;10;4.02.05.03.06.00;2RS-556É«FB/R-6Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-6Å£Æ¤²ÃÆ¬;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
2009;10;4.02.05.03.07.00;2RS-556É«FB/R-7Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-7Å£Æ¤²ÃÆ¬;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
2009;10;4.02.05.03.08.00;2RS-556É«FB/R-8Å£Æ¤²ÃÆ¬ 2RS-556É«FB/R-8Å£Æ¤²ÃÆ¬;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
2009;10;4.02.05.05.01.00;2RS-556É«FC/L-1Å£Æ¤²ÃÆ¬ 2RS-556É«FC/L-1Å£Æ¤²ÃÆ¬;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2009;10;4.02.05.05.03.00;2RS-556É«FC/L-3Å£Æ¤²ÃÆ¬ 2RS-556É«FC/L-3Å£Æ¤²ÃÆ¬;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0
2009;10;4.02.05.05.04.00;2RS-556É«FC/L-4Å£Æ¤²ÃÆ¬ 2RS-556É«FC/L-4Å£Æ¤²ÃÆ¬;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0
2009;10;4.02.05.05.05.00;2RS-556É«FC/L-5Å£Æ¤²ÃÆ¬ 2RS-556É«FC/L-5Å£Æ¤²ÃÆ¬;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0
2009;10;4.02.05.05.06.00;2RS-556É«FC/L-6Å£Æ¤²ÃÆ¬ 2RS-556É«FC/L-6Å£Æ¤²ÃÆ¬;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2009;10;4.02.05.06.02.00;2RS-556É«FC/R-2Å£Æ¤²ÃÆ¬ 2RS-556É«FC/R-2Å£Æ¤²ÃÆ¬;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0
2009;10;4.02.05.06.04.00;2RS-556É«FC/R-4Å£Æ¤²ÃÆ¬ 2RS-556É«FC/R-4Å£Æ¤²ÃÆ¬;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0
2009;10;4.02.05.06.05.00;2RS-556É«FC/R-5Å£Æ¤²ÃÆ¬ 2RS-556É«FC/R-5Å£Æ¤²ÃÆ¬;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0
2009;10;4.02.05.06.06.00;2RS-556É«FC/R-6Å£Æ¤²ÃÆ¬ 2RS-556É«FC/R-6Å£Æ¤²ÃÆ¬;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
2009;10;4.02.05.08.01.00;2RS-556É«RB/L-1Å£Æ¤²ÃÆ¬ 2RS-556É«RB/L-1Å£Æ¤²ÃÆ¬;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0
2009;10;4.02.05.08.02.00;2RS-556É«RB/L-2Å£Æ¤²ÃÆ¬ 2RS-556É«RB/L-2Å£Æ¤²ÃÆ¬;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
2009;10;4.02.05.08.03.00;2RS-556É«RB/L-3Å£Æ¤²ÃÆ¬ 2RS-556É«RB/L-3Å£Æ¤²ÃÆ¬;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0
2009;10;4.02.05.08.04.00;2RS-556É«RB/L-4Å£Æ¤²ÃÆ¬ 2RS-556É«RB/L-4Å£Æ¤²ÃÆ¬;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
2009;10;4.02.05.09.01.00;2RS-556É«RB/R-1Å£Æ¤²ÃÆ¬ 2RS-556É«RB/R-1Å£Æ¤²ÃÆ¬;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2009;10;4.02.05.09.02.00;2RS-556É«RB/R-2Å£Æ¤²ÃÆ¬ 2RS-556É«RB/R-2Å£Æ¤²ÃÆ¬;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2009;10;4.02.05.09.03.00;2RS-556É«RB/R-3Å£Æ¤²ÃÆ¬ 2RS-556É«RB/R-3Å£Æ¤²ÃÆ¬;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
2009;10;4.02.05.11.02.00;2RS-556É«RC/L-2Å£Æ¤²ÃÆ¬ 2RS-556É«RC/L-2Å£Æ¤²ÃÆ¬;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0
2009;10;4.02.05.11.03.00;2RS-556É«RC/L-3Å£Æ¤²ÃÆ¬ 2RS-556É«RC/L-3Å£Æ¤²ÃÆ¬;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0
2009;10;4.02.05.11.04.00;2RS-556É«RC/L-4Å£Æ¤²ÃÆ¬ 2RS-556É«RC/L-4Å£Æ¤²ÃÆ¬;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
2009;10;4.02.05.11.05.00;2RS-556É«RC/L-5Å£Æ¤²ÃÆ¬ 2RS-556É«RC/L-5Å£Æ¤²ÃÆ¬;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
2009;10;4.02.05.12.04.00;2RS-556É«RC/R-4Å£Æ¤²ÃÆ¬ 2RS-556É«RC/R-4Å£Æ¤²ÃÆ¬;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2009;10;4.02.05.18.01.00;2RS-556É«HR-1Å£Æ¤²ÃÆ¬ 2RS-556É«HR-1Å£Æ¤²ÃÆ¬;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2300;0;0
2009;10;4.03.01.99.01;WQ-TRIM  PLAIE  C  L WQ-TRIM  PLAIE  C  L;-2524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2524;0;0
2009;10;4.04.01.02.01.00;WQ-KA327-FB/RL1Æ¤²ÃÆ¬ WQ-KA327-FB/RL1Æ¤²ÃÆ¬;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0
2009;10;4.04.01.02.02.00;WQ-KA327-FB/RL2Æ¤²ÃÆ¬ WQ-KA327-FB/RL2Æ¤²ÃÆ¬;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0
2009;10;4.04.01.02.03.00;WQ-KA327-FB/RL3Æ¤²ÃÆ¬ WQ-KA327-FB/RL3Æ¤²ÃÆ¬;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0
2009;10;4.04.01.02.04.00;WQ-KA327-FB/RL4Æ¤²ÃÆ¬ WQ-KA327-FB/RL4Æ¤²ÃÆ¬;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0
2009;10;4.04.01.02.05.00;WQ-KA327-FB/L-5Æ¤²ÃÆ¬ WQ-KA327-FB/L-5Æ¤²ÃÆ¬;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0
2009;10;4.04.01.02.06.00;WQ-KA327-FB/L-6Æ¤²ÃÆ¬ WQ-KA327-FB/L-6Æ¤²ÃÆ¬;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0
2009;10;4.04.01.02.07.00;WQ-KA327-FB/L-7Æ¤²ÃÆ¬ WQ-KA327-FB/L-7Æ¤²ÃÆ¬;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0
2009;10;4.04.01.02.08.00;WQ-KA327-FB/L-8Æ¤²ÃÆ¬ WQ-KA327-FB/L-8Æ¤²ÃÆ¬;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0
2009;10;4.04.01.03.01.00;WQ-KA327-FB/RL1Æ¤²ÃÆ¬ WQ-KA327-FB/RL1Æ¤²ÃÆ¬;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0
2009;10;4.04.01.03.02.00;WQ-KA327-FB/RL2Æ¤²ÃÆ¬ WQ-KA327-FB/RL2Æ¤²ÃÆ¬;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0
2009;10;4.04.01.03.03.00;WQ-KA327-FB/RL3Æ¤²ÃÆ¬ WQ-KA327-FB/RL3Æ¤²ÃÆ¬;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0
2009;10;4.04.01.03.04.00;WQ-KA327-FB/RL4Æ¤²ÃÆ¬ WQ-KA327-FB/RL4Æ¤²ÃÆ¬;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0
2009;10;4.04.01.03.05.00;WQ-KA327-FB/R-5Æ¤²ÃÆ¬ WQ-KA327-FB/R-5Æ¤²ÃÆ¬;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0
2009;10;4.04.01.03.06.00;WQ-KA327-FB/R-6Æ¤²ÃÆ¬ WQ-KA327-FB/R-6Æ¤²ÃÆ¬;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0
2009;10;4.04.01.03.07.00;WQ-KA327-FB/R-7Æ¤²ÃÆ¬ WQ-KA327-FB/R-7Æ¤²ÃÆ¬;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0
2009;10;4.04.01.03.08.00;WQ-KA327-FB/R-8Æ¤²ÃÆ¬ WQ-KA327-FB/R-8Æ¤²ÃÆ¬;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0
2009;10;4.04.01.05.01.00;WQ-KA327-FC/L-1Æ¤²ÃÆ¬ WQ-KA327-FC/L-1Æ¤²ÃÆ¬;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0
2009;10;4.04.01.05.02.00;WQ-KA327-FC/L-2Æ¤²ÃÆ¬ WQ-KA327-FC/L-2Æ¤²ÃÆ¬;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0
2009;10;4.04.01.05.03.00;WQ-KA327-FC/L-3Æ¤²ÃÆ¬ WQ-KA327-FC/L-3Æ¤²ÃÆ¬;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0
2009;10;4.04.01.05.04.00;WQ-KA327-FC/L-4Æ¤²ÃÆ¬ WQ-KA327-FC/L-4Æ¤²ÃÆ¬;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0
2009;10;4.04.01.05.05.00;WQ-KA327-FC/L-5Æ¤²ÃÆ¬ WQ-KA327-FC/L-5Æ¤²ÃÆ¬;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0
2009;10;4.04.01.05.06.00;WQ-KA327-FC/L-6Æ¤²ÃÆ¬ WQ-KA327-FC/L-6Æ¤²ÃÆ¬;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0
2009;10;4.04.01.06.01.00;WQ-KA327-FC/R-1Æ¤²ÃÆ¬ WQ-KA327-FC/R-1Æ¤²ÃÆ¬;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0
2009;10;4.04.01.06.02.00;WQ-KA327-FC/RL2Æ¤²ÃÆ¬ WQ-KA327-FC/RL2Æ¤²ÃÆ¬;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0
2009;10;4.04.01.06.03.00;WQ-KA327-FC/RL3Æ¤²ÃÆ¬ WQ-KA327-FC/RL3Æ¤²ÃÆ¬;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0
2009;10;4.04.01.06.04.00;WQ-KA327-FC/R-4Æ¤²ÃÆ¬ WQ-KA327-FC/R-4Æ¤²ÃÆ¬;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0
