xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:19
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"US"	"28"	4	"Voucher Hold Inquiry"	""	"apvoiq01.p"	"apvoiq01.hlp"
"US"	"28"	5	"Voucher Hold Report"	""	"apvorp03.p"	"apvorp03.hlp"
"US"	"28"	6	"Voucher Confirmation - Automatic"	""	"apvoco01.p"	"apvoco01.hlp"
"US"	"28"	7	"Voucher Confirmation - Manual"	""	"apvoco.p"	"apvoco.hlp"
"US"	"28"	8	"Recurring Vouchers Menu"	""	"28.8"	""
"US"	"28.8"	1	"Recurring Voucher Maintenance"	""	"aprvmt.p"	"aprvmt.hlp"
"US"	"28.8"	2	"Recurring Voucher Inquiry"	""	"aprviq.p"	"aprviq.hlp"
"US"	"28.8"	4	"Recurring Voucher Release"	""	"aprvvo.p"	"aprvvo.hlp"
"US"	"28"	9	"Supplier Payments/Checks Menu"	""	"28.9"	""
"US"	"28.9"	1	"Bank Maintenance"	""	"apbkmt.p"	"apbkmt.hlp"
"US"	"28.9"	2	"Bank Browse"	""	"gpbr311.p"	"apbkiq.hlp"
"US"	"28.9"	3	"Bank Report"	""	"apbkrp.p"	"apbkrp.hlp"
"US"	"28.9"	4	"Payment Selection - Automatic"	""	"appaup.p"	"appaup.hlp"
"US"	"28.9"	5	"Payment Selection - Manual"	""	"appaup01.p"	"appaup01.hlp"
"US"	"28.9"	6	"Payment Selection Register"	""	"apparp.p"	"apparp.hlp"
"US"	"28.9"	9	"Payment - Automatic Checks"	""	"apckprt.p"	"apckprt.hlp"
"US"	"28.9"	10	"Payment - Manual Checks"	""	"apmcmt.p"	"apmcmt.hlp"
"US"	"28.9"	11	"Payment Browse"	""	"apbr002.p"	"appaiq.hlp"
"US"	"28.9"	12	"Payment Register"	""	"apckrp.p"	"apckrp.hlp"
"US"	"28.9"	13	"Check Cancellation Maintenance"	""	"apcrmt.p"	"apcrmt.hlp"
"US"	"28.9"	15	"Check Void Maintenance"	""	"apvcmt.p"	"apvcmt.hlp"
"US"	"28.9"	17	"Check Status Report"	""	"apcrrp.p"	"apcrrp.hlp"
"US"	"28.9"	18	"Draft Status Report"	""	"apdrrp.p"	"apdrrp.hlp"
"US"	"28"	10	"ERS Menu"	""	"28.10"	""
"US"	"28.10"	1	"ERS Maintenance"	""	"apersmt.p"	""
"US"	"28.10"	2	"ERS Browse"	""	"apbr004.p"	""
"US"	"28.10"	3	"ERS Report"	""	"apersrp.p"	""
"US"	"28.10"	13	"ERS Processor"	""	"apersup.p"	""
"US"	"28"	12	"Log Charge Pending Voucher Maint"	""	"lapvomt.p"	""
"US"	"28"	13	"Supplier Activity Inquiry"	""	"apvniq.p"	"apvniq.hlp"
"US"	"28"	14	"Supplier Activity (1099) Report"	""	"apckrp01.p"	"apckrp01.hlp"
"US"	"28"	15	"Supplier Prepayment Inquiry"	""	"apvniq01.p"	"apvniq01.hlp"
"US"	"28"	17	"Accounts Payable Reports Menu"	""	"28.17"	""
"US"	"28.17"	1	"Voucher/Std Cost Variance Report"	""	"apicrp01.p"	"apicrp01.hlp"
"US"	"28.17"	2	"Voucher/PO Cost Variance Report"	""	"apicrp02.p"	"apicrp02.hlp"
"US"	"28.17"	4	"AP Aging by Voucher Date Report"	""	"apvorp02.p"	"apvorp02.hlp"
"US"	"28.17"	5	"AP Aging by Due Date Report"	""	"apvorp01.p"	"apvorp01.hlp"
"US"	"28.17"	6	"AP Aging as of Effective Date"	""	"apvorp04.p"	"apvorp04.hlp"
"US"	"28.17"	8	"AP Batch Report"	""	"apbarp.p"	"apbarp.hlp"
"US"	"28.17"	10	"Unposted AP-GL Transactions Rept"	""	"apglrp.p"	""
"US"	"28.17"	13	"Logistics Charge Variance Report"	""	"laaprp01.p"	""
"US"	"28.17"	14	"Open Logistics Charge Report"	""	"laaprp02.p"	""
"US"	"28"	20	"1099-MISC Menu"	""	"28.20"	""
"US"	"28.20"	1	"1099-MISC Report"	""	"ap1099rp.p"	"ap1099rp.hlp"
"US"	"28.20"	2	"1099-MISC Form Print"	""	"ap1099pt.p"	"ap1099pt.hlp"
"US"	"28.20"	3	"1099-MISC Magnetic Media Report"	""	"ap1099mg.p"	"ap1099mg.hlp"
"US"	"28"	21	"Uninvoiced Log Charge Del/Arch"	""	"aplaup.p"	""
"US"	"28"	22	"Uninvoiced Receipt Del/Archive"	""	"aprcup.p"	"aprcup.hlp"
"US"	"28"	23	"Closed AP Delete/Archive"	""	"aphtup.p"	"aphtup.hlp"
"US"	"28"	24	"Accounts Payable Control"	""	"appm.p"	"appm.hlp"
"US"	"28"	25	"Misc. Utilities"	""	"28.25"	""
"US"	"28.25"	4	"Populate Vpo_det Utility for 7.4"	""	"uxvpodet.p"	""
"US"	"28.25"	6	"Update Voucher Totals"	""	"utapamt.p"	""
"US"	"0"	30	"Cost Management"	""	"30"	""
"US"	"30"	1	"Cost Set Maintenance"	""	"csmsmt.p"	"csmsmt.hlp"
"US"	"30"	2	"Cost Set Browse"	""	"csbr001.p"	"csmsiq.hlp"
"US"	"30"	3	"Cost Set Copy to Cost Set"	""	"cscscp01.p"	"cscscp01.hlp"
"US"	"30"	6	"Item Cost Set Browse"	""	"ppbr002.p"	"ppcsiq.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      41                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"30"	9	"Cost Set to Site Assignment"	""	"cssiup.p"	"cssiup.hlp"
"US"	"30"	10	"Site by Cost Set Browse"	""	"csbr003.p"	"cssiiq01.hlp"
"US"	"30"	11	"Cost Set by Site Browse"	""	"csbr004.p"	"cssiiq02.hlp"
"US"	"30"	13	"Cost Simulation Menu"	""	"30.13"	""
"US"	"30.13"	1	"Simulation Cost Element Maint"	""	"sccemt.p"	"sccemt.hlp"
"US"	"30.13"	2	"Simulation Cost Element Browse"	""	"scbr003.p"	"scceiq.hlp"
"US"	"30.13"	3	"Simulation Cost Element Report"	""	"sccerp.p"	"sccerp.hlp"
"US"	"30.13"	5	"Simul Item-Element Cost Maint"	""	"csptmt03.p"	"csptmt03.hlp"
"US"	"30.13"	6	"Simul Item-Element Cost Inquiry"	""	"csptiq03.p"	"csptiq03.hlp"
"US"	"30.13"	7	"Simul Item-Element Cost Report"	""	"csptrp03.p"	"csptrp03.hlp"
"US"	"30.13"	8	"Simul Item-Element Cost Update"	""	"scptup.p"	"scptup.hlp"
"US"	"30.13"	9	"Simul Item-Element Cost Copy"	""	"csptcp03.p"	"csptcp03.hlp"
"US"	"30.13"	10	"Simul Subcontract Cost Maint"	""	"scopmt.p"	"scopmt.hlp"
"US"	"30.13"	11	"Simul Subcontract Cost Browse"	""	"scbr002.p"	"sciq04.hlp"
"US"	"30.13"	12	"Simul Subcontract Cost Report"	""	"scrp04.p"	"scrp04.hlp"
"US"	"30.13"	13	"Simul Work Center Rate Maint"	""	"scwcmt.p"	"scwcmt.hlp"
"US"	"30.13"	14	"Simul Work Center Rate Browse"	""	"scbr001.p"	"sciq03.hlp"
"US"	"30.13"	15	"Simul Work Center Rate Report"	""	"scrp03.p"	"scrp03.hlp"
"US"	"30.13"	16	"Simul Work Center Rate Update"	""	"scwcup.p"	"scwcup.hlp"
"US"	"30.13"	18	"Simulation Cost Rollup"	""	"scroru.p"	"scroru.hlp"
"US"	"30.13"	19	"Simulation Structure Cost Rollup"	""	"sccsru01.p"	"sccsru01.hlp"
"US"	"30.13"	21	"Simulation to Simulation Copy"	""	"scsccp.p"	"scsccp.hlp"
"US"	"30.13"	22	"Simulation to WC/Routing Copy"	""	"scsccp01.p"	"scsccp01.hlp"
"US"	"30.13"	23	"Item/Routing to Simulation Copy"	""	"scsccp02.p"	"scsccp02.hlp"
"US"	"30.13"	25	"Cost Simulation Utilities"	""	"30.13.25"	""
"US"	"30.13.25"	2	"Sim. WC Category Conversion"	""	"utscconv.p"	"utscconv.hlp"
"US"	"30"	15	"Cost Planning Menu"	""	"30.15"	""
"US"	"30.15"	1	"Cost Plan by Site Maintenance"	""	"csplmt.p"	"csplmt.hlp"
"US"	"30.15"	2	"Cost Plan by Site Browse"	""	"csbr002.p"	"cspliq.hlp"
"US"	"30.15"	3	"Cost Plan by Site Update"	""	"csplup.p"	"csplup.hlp"
"US"	"30"	17	"Cost Elements Menu"	""	"30.17"	""
"US"	"30.17"	1	"Cost Element Maintenance"	""	"sccemt01.p"	"sccemt01.hlp"
"US"	"30.17"	2	"Cost Element Browse"	""	"scbr004.p"	"scceiq01.hlp"
"US"	"30.17"	3	"Cost Element Report"	""	"sccerp01.p"	"sccerp01.hlp"
"US"	"30.17"	4	"Cost Element Copy"	""	"cssccp.p"	"cssccp.hlp"
"US"	"30.17"	5	"Item-Element Cost Maintenance"	""	"csptmt13.p"	"csptmt13.hlp"
"US"	"30.17"	6	"Item-Element Cost Inquiry"	""	"csptiq13.p"	"csptiq13.hlp"
"US"	"30.17"	7	"Item-Element Cost Report"	""	"csptrp13.p"	"csptrp13.hlp"
"US"	"30.17"	9	"Item-Element Cost Copy"	""	"csptcp13.p"	"csptcp13.hlp"
"US"	"30.17"	10	"Item-Element Cost Calculation"	""	"ppbdov03.p"	"ppbdov03.hlp"
"US"	"30.17"	11	"Item-Element Cost Name Change"	""	"cscecg.p"	"cscecg.hlp"
"US"	"30"	18	"Linked-Site Costing Menu"	""	"30.18"	""
"US"	"30.18"	1	"Linked-Site Rules Maintenance"	""	"cslsrmt.p"	""
"US"	"30.18"	2	"Linked-Site Rules Inquiry"	""	"cslsriq.p"	""
"US"	"30.18"	3	"Linked-Site Item Browse"	""	"csbr005.p"	""
"US"	"30.18"	5	"Linked-Site Refresh Utility"	""	"cslsrup.p"	""
"US"	"30"	19	"Cost Category Translations"	""	"sclngdmt.p"	"sclngdmt.hlp"
"US"	"30"	20	"Cost Update from Cost Elements"	""	"csscup.p"	"csscup.hlp"
"US"	"30"	21	"Cost Set Report"	""	"scrp01.p"	"scrp01.hlp"
"US"	"30"	22	"Comparative Cost Set Report"	""	"scrp05.p"	"scrp05.hlp"
"US"	"30"	23	"Cost Set Delete"	""	"cscsdel.p"	"cscsdel.hlp"
"US"	"0"	31	"Cash Management"	""	"31"	""
"US"	"31"	1	"Cash Flow - Misc. Maintenance"	""	"cmcfmmt.p"	"cmcfmmt.hlp"
"US"	"31"	2	"Cash Flow - Misc. Browse"	""	"cmbr001.p"	"cmcfmiq.hlp"
"US"	"31"	3	"Cash Flow - Misc. Report"	""	"cmcfmrp.p"	"cmcfmrp.hlp"
"US"	"31"	5	"Cash Expected Date Maintenance"	""	"cmcfxmt.p"	"cmcfxmt.hlp"
"US"	"31"	8	"Cash Flow Projection Report"	""	"cmpcfrp.p"	"cmpcfrp.hlp"
"US"	"31"	13	"Cash Book Maintenance"	""	"cmbkmt.p"	"cmbkmt.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      42                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"31"	14	"Cash Statement of Account Print"	""	"cmbkrp.p"	"cmbkrp.hlp"
"US"	"31"	24	"Cash Management Control"	""	"cmcmpm.p"	"cmcmpm.hlp"
"US"	"0"	32	"Fixed Assets"	""	"32"	""
"US"	"32"	1	"Fixed Asset Setup Menu"	""	"32.1"	""
"US"	"32.1"	1	"Method Maintenance"	""	"famtmt.p"	""
"US"	"32.1"	2	"Method Report"	""	"famtrp.p"	""
"US"	"32.1"	5	"Fixed Asset Calendar Maintenance"	""	"facalmt.p"	""
"US"	"32.1"	6	"Fixed Asset Calendar Report"	""	"facalrp.p"	""
"US"	"32.1"	9	"Book Maintenance"	""	"fabkmt.p"	""
"US"	"32.1"	10	"Book Browse"	""	"fabr012.p"	""
"US"	"32.1"	13	"Location Maintenance"	""	"falcmt.p"	""
"US"	"32.1"	14	"Location Report"	""	"falcrp.p"	""
"US"	"32.1"	17	"Class Maintenance"	""	"faclmt.p"	""
"US"	"32.1"	18	"Class Report"	""	"faclrp.p"	""
"US"	"32"	3	"Fixed Asset Maintenance"	""	"fafamt.p"	""
"US"	"32"	4	"Fixed Assets Browse"	""	"fabr019.p"	""
"US"	"32"	5	"Fixed Asset Report Menu"	""	"32.5"	""
"US"	"32.5"	1	"Periodic Activity Report"	""	"faparp.p"	""
"US"	"32.5"	3	"Depreciation Adjustment Report"	""	"faajrp.p"	""
"US"	"32.5"	5	"Acquisition Report"	""	"faaqrp.p"	""
"US"	"32.5"	7	"Depreciation Expense Report"	""	"faderp.p"	""
"US"	"32.5"	9	"Asset Depreciation Array Report"	""	"fadarp.p"	""
"US"	"32.5"	11	"Asset Owned Report"	""	"faaorp.p"	""
"US"	"32"	7	"Fixed Asset Batch Maintenance"	""	"fabchmt.p"	""
"US"	"32"	8	"Fixed Asset Batch Report"	""	"fabchrp.p"	""
"US"	"32"	11	"Fixed Asset Meter Maintenance"	""	"famtrmt.p"	""
"US"	"32"	12	"Fixed Asset Meter Report"	""	"famtrrp.p"	""
"US"	"32"	13	"Fixed Asset Transaction Post"	""	"fapsmt.p"	""
"US"	"32"	14	"Fixed Asset Transaction Void"	""	"favdmt.p"	""
"US"	"32"	16	"Fixed Asset Transfers"	""	"fatrmt.p"	""
"US"	"32"	17	"Fixed Asset Transfer Report"	""	"fatrrp.p"	""
"US"	"32"	19	"Fixed Asset Retirements"	""	"fartmt.p"	""
"US"	"32"	20	"Fixed Asset Retirement Report"	""	"fartrp.p"	""
"US"	"32"	23	"Retired Asset Delete/Archive"	""	"fartup.p"	""
"US"	"32"	24	"Fixed Asset Control"	""	"fafapm.p"	""
"US"	"32"	25	"Fixed Asset Migration"	""	"32.25"	""
"US"	"32.25"	2	"Fixed Assets Migration Utility"	""	"facvmt.p"	""
"US"	"32.25"	3	"Fixed Assets Migration Report"	""	"facvrp.p"	""
"US"	"32.25"	7	"No Convention - Add"	""	"utlnconv.p"	""
"US"	"32.25"	8	"Period Depreciation Recalculate"	""	"utrgendp.p"	""
"US"	"0"	33	"Enterprise Ops Plan"	""	"33"	""
"US"	"33"	1	"System Setup Menu"	""	"33.1"	""
"US"	"33.1"	1	"GL Calendar Browse"	""	"glbr003.p"	"glcaliq.hlp"
"US"	"33.1"	2	"GL Calendar Report"	""	"glcalrp.p"	"glcalrp.hlp"
"US"	"33.1"	4	"Calendar Cross-Reference Build"	""	"spglclmt.p"	"spglclmt.hlp"
"US"	"33.1"	5	"Calendar Cross-Reference Inquiry"	""	"spglcliq.p"	"spglcliq.hlp"
"US"	"33.1"	24	"Operations Plan Control"	""	"spsppm.p"	"spsppm.hlp"
"US"	"33"	3	"Family Setup Menu"	""	"33.3"	""
"US"	"33.3"	1	"Family Hierarchy Maintenance"	""	"spfhmt.p"	"spfhmt.hlp"
"US"	"33.3"	2	"Family Hierarchy Inquiry"	""	"spfhiq.p"	"spfhiq.hlp"
"US"	"33.3"	3	"Family Hierarchy Report"	""	"spfhrp.p"	"spfhrp.hlp"
"US"	"33.3"	5	"Family Hierarchy Copy"	""	"spfhcp.p"	"spfhcp.hlp"
"US"	"33.3"	6	"Family Hierarchy Change"	""	"spfhmc.p"	"spfhmc.hlp"
"US"	"33.3"	8	"Family Hierarchy Where-Used Inq"	""	"spwuiq.p"	"spwuiq.hlp"
"US"	"33.3"	13	"Family Item Cost Maintenance"	""	"spfcmt.p"	"spfcmt.hlp"
"US"	"33.3"	14	"Family Item Cost Inquiry"	""	"spfciq.p"	"spfciq.hlp"
"US"	"33.3"	15	"Family Item Cost Report"	""	"spfcrp.p"	"spfcrp.hlp"
"US"	"33.3"	23	"Family Hierarchy Delete/Archive"	""	"spfhup.p"	"spfhup.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      43                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"33"	5	"Item Setup Menu"	""	"33.5"	""
"US"	"33.5"	1	"Weeks of Coverage Maintenance"	""	"spptmt.p"	"spptmt.hlp"
"US"	"33.5"	2	"Weeks of Coverage Inquiry"	""	"spptiq.p"	"spptiq.hlp"
"US"	"33.5"	3	"Weeks of Coverage Report"	""	"spptrp.p"	"spptrp.hlp"
"US"	"33.5"	5	"Coverage by Date Maintenance"	""	"spwksmt.p"	"spwksmt.hlp"
"US"	"33.5"	6	"Coverage by Date Inquiry"	""	"spwksiq.p"	"spwksiq.hlp"
"US"	"33.5"	7	"Coverage by Date Report"	""	"spwksrp.p"	"spwksrp.hlp"
"US"	"33.5"	13	"Source Matrix Maintenance"	""	"spsmmt.p"	"spsmmt.hlp"
"US"	"33.5"	14	"Source Matrix Inquiry"	""	"spsmiq.p"	"spsmiq.hlp"
"US"	"33.5"	15	"Source Matrix Report"	""	"spsmrp.p"	"spsmrp.hlp"
"US"	"33.5"	17	"Line Allocation Maintenance"	""	"splamt.p"	"splamt.hlp"
"US"	"33.5"	18	"Line Allocation Inquiry"	""	"splaiq.p"	"splaiq.hlp"
"US"	"33.5"	20	"Pallet Maintenance"	""	"sppalmt.p"	"sppalmt.hlp"
"US"	"33.5"	21	"Pallet Inquiry"	""	"sppaliq.p"	"sppaliq.hlp"
"US"	"33.5"	23	"Item Pallet Maintenance"	""	"spptlmt.p"	"spptlmt.hlp"
"US"	"33.5"	24	"Item Pallet Inquiry"	""	"spptliq.p"	"spptliq.hlp"
"US"	"33"	7	"Family Processing Menu"	""	"33.7"	""
"US"	"33.7"	1	"Global Consolidation"	""	"sppncal.p"	"sppncal.hlp"
"US"	"33.7"	3	"Global Production Maintenance"	""	"sppnmt.p"	"sppnmt.hlp"
"US"	"33.7"	4	"Global Production Inquiry"	""	"sppniq.p"	"sppniq.hlp"
"US"	"33.7"	5	"Global Production Report"	""	"sppnrp.p"	"sppnrp.hlp"
"US"	"33.7"	7	"Rollup Percentage Report"	""	"spfhrp01.p"	"spfhrp01.hlp"
"US"	"33.7"	13	"Family Plan Rollup"	""	"spfprl.p"	"spfprl.hlp"
"US"	"33.7"	14	"Family Plan Explosion"	""	"spfhbd.p"	"spfhbd.hlp"
"US"	"33.7"	16	"Profit Projection Report"	""	"sppfrp.p"	"sppfrp.hlp"
"US"	"33"	13	"Item-Site Consolidation Menu"	""	"33.13"	""
"US"	"33.13"	1	"Transaction Data Load"	""	"sptrup.p"	"sptrup.hlp"
"US"	"33.13"	3	"Item-Site Data Maintenance"	""	"spedimt.p"	"spedimt.hlp"
"US"	"33.13"	4	"Item-Site Data Inquiry"	""	"spediiq.p"	"spediiq.hlp"
"US"	"33.13"	5	"Item-Site Data Report"	""	"spedirp.p"	"spedirp.hlp"
"US"	"33.13"	6	"Item-Site Data Consolidation"	""	"spitcvt.p"	"spitcvt.hlp"
"US"	"33.13"	8	"Source Matrix Explosion"	""	"spsmex.p"	"spsmex.hlp"
"US"	"33.13"	13	"Sales Data Maintenance"	""	"spspmt.p"	"spspmt.hlp"
"US"	"33.13"	14	"Sales Data Inquiry"	""	"spspiq.p"	"spspiq.hlp"
"US"	"33.13"	15	"Sales Data Report"	""	"spsprp.p"	"spsprp.hlp"
"US"	"33.13"	17	"Inventory Data Maintenance"	""	"spipmt.p"	"spipmt.hlp"
"US"	"33.13"	18	"Inventory Data Inquiry"	""	"spipiq.p"	"spipiq.hlp"
"US"	"33.13"	19	"Inventory Data Report"	""	"spiprp.p"	"spiprp.hlp"
"US"	"33.13"	21	"Production Data Maintenance"	""	"spppmt.p"	"spppmt.hlp"
"US"	"33.13"	22	"Production Data Inquiry"	""	"spppiq.p"	"spppiq.hlp"
"US"	"33.13"	23	"Production Data Report"	""	"sppprp.p"	"sppprp.hlp"
"US"	"33"	15	"Enterprise Ops Plan Menu"	""	"33.15"	""
"US"	"33.15"	1	"Operations Plan Maintenance"	""	"spfpmt.p"	"spfpmt.hlp"
"US"	"33.15"	2	"Operations Plan Inquiry"	""	"spfpiq.p"	"spfpiq.hlp"
"US"	"33.15"	3	"Operations Plan Summary Report"	""	"spfprp09.p"	"spfprp09.hlp"
"US"	"33.15"	4	"Operations Plan Detail Report"	""	"spfprp04.p"	"spfprp04.hlp"
"US"	"33.15"	6	"Operations Plan Line Maintenance"	""	"spflmt.p"	"spflmt.hlp"
"US"	"33.15"	7	"Operations Plan Line Inquiry"	""	"spfliq.p"	"spfliq.hlp"
"US"	"33.15"	9	"Line Utilization Maintenance"	""	"splpmt.p"	"splpmt.hlp"
"US"	"33.15"	10	"Line Utilization Summary Report"	""	"spflrp09.p"	"spflrp09.hlp"
"US"	"33.15"	11	"Production Labor Inquiry"	""	"spactiq.p"	"spactiq.hlp"
"US"	"33.15"	12	"Site Utilization Inquiry"	""	"spflut.p"	"spflut.hlp"
"US"	"33.15"	13	"Operations Plan Explosion"	""	"spmrpex.p"	"spmrpex.hlp"
"US"	"33.15"	14	"Operations Plan Approval"	""	"spmrpud.p"	"spmrpud.hlp"
"US"	"33.15"	15	"Operations Plan Batch Approval"	""	"spmrpbp.p"	"spmrpbp.hlp"
"US"	"33.15"	17	"Balance Target Inventory and MRP"	""	"spsbexrp.p"	"spsbexrp.hlp"
"US"	"33.15"	19	"Coverage Detail Report"	""	"spcvdrp.p"	"spcvdrp.hlp"
"US"	"33.15"	20	"Coverage Summary Report"	""	"spcvsrp.p"	"spcvsrp.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      44                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"US"	"33.15"	21	"Operations Plan Resource Inquiry"	""	"sprsiq05.p"	"sprsiq05.hlp"
"US"	"33.15"	23	"Operations Plan Delete/Archive"	""	"spfpup.p"	"spfpup.hlp"
"US"	"33"	17	"Simulation Plan Menu"	""	"33.17"	""
"US"	"33.17"	1	"Copy Plan to Simulation"	""	"spfpcp01.p"	"spfpcp01.hlp"
"US"	"33.17"	3	"Copy Simulation to Plan"	""	"spfpcp03.p"	"spfpcp03.hlp"
"US"	"33.17"	6	"Simulation Summary Report"	""	"spfsrp09.p"	"spfsrp09.hlp"
"US"	"33.17"	7	"Simulation Detail Report"	""	"spfsrp04.p"	"spfsrp04.hlp"
"US"	"33.17"	13	"Simulation Plan Maintenance"	""	"spfsmt.p"	"spfsmt.hlp"
"US"	"33.17"	14	"Simulation Plan Inquiry"	""	"spfsiq.p"	"spfsiq.hlp"
"US"	"33.17"	16	"Simulation Line Plan Maintenance"	""	"spslmt.p"	"spslmt.hlp"
"US"	"33.17"	17	"Simulation Line Plan Inquiry"	""	"spfsliq.p"	"spfsliq.hlp"
"US"	"33.17"	19	"Simulation Line Util Maintenance"	""	"splsmt.p"	"splsmt.hlp"
"US"	"33.17"	20	"Simulation Line Util Report"	""	"spslrp09.p"	"spslrp09.hlp"
"US"	"33.17"	23	"Simulation Delete/Archive"	""	"spfspup.p"	"spfspup.hlp"
"US"	"33"	19	"Performance Measurement Menu"	""	"33.19"	""
"US"	"33.19"	1	"Sales Data Inquiry"	""	"spspiq.p"	"spspiq.hlp"
"US"	"33.19"	2	"Sales Data Report"	""	"spsprp.p"	"spsprp.hlp"
"US"	"33.19"	4	"Inventory Data Inquiry"	""	"spipiq.p"	"spipiq.hlp"
"US"	"33.19"	5	"Inventory Data Report"	""	"spiprp.p"	"spiprp.hlp"
"US"	"33.19"	7	"Production Data Inquiry"	""	"spppiq.p"	"spppiq.hlp"
"US"	"33.19"	8	"Production Data Report"	""	"sppprp.p"	"sppprp.hlp"
"US"	"33.19"	13	"Performance Inquiry"	""	"spplat.p"	"spplat.hlp"
"US"	"33.19"	14	"Performance Report"	""	"spplrp.p"	"spplrp.hlp"
"US"	"33"	25	"Utilities"	""	"33.25"	""
"US"	"33.25"	1	"Recalculate Summary Records"	""	"spfputil.p"	"spfputil.hlp"
"US"	"33.25"	3	"Production Line Update"	""	"spcvln.p"	""
"US"	"33"	26	"OPS Planning Conversion"	""	"utop8601.p"	""
"us"	"0"	34	"Chinese Accounting"	""	"34"	""
"us"	"34"	3	"CAS General Ledger Setup Menu"	""	"34.3"	""
"us"	"34.3"	1	"Entity Control File Maintenance"	""	"chenmt.p"	""
"us"	"34.3"	2	"Cash & Bank Accounts Recognition"	""	"chcbacmt.p"	""
"us"	"34.3"	7	"Format Position Maintenance"	""	"chglfmmt.p"	""
"us"	"34.3"	9	"Format Position Report"	""	"chglfmrp.p"	"glfmrp.hlp"
"us"	"34.3"	14	"CAS GL Account Code Maintenance"	""	"chacmt.p"	""
"us"	"34.3"	15	"CAS GL Account Code Browse"	""	"chbr001.p"	""
"us"	"34.3"	16	"CAS GL Account Code Report"	""	"chacrp.p"	""
"us"	"34.3"	17	"CAS GL Account Analysis Report"	""	"chacck.p"	""
"us"	"34"	13	"CAS General Ledger Trans. Menu"	""	"34.13"	""
"us"	"34.13"	1	"Standard Transaction Maint"	""	"chgltrmt.p"	""
"us"	"34.13"	2	"Retroactive Transaction Maint"	""	"chrtrmt.p"	""
"us"	"34.13"	3	"Reversing Transaction Maint"	""	"chrvmt.p"	""
"us"	"34.13"	4	"Transaction Copy"	""	"chrccpy.p"	""
"us"	"34.13"	5	"Transaction Post Pre-Process"	""	"chglpre.p"	""
"us"	"34.13"	6	"Correction & Replacement Setup"	""	"chcoamt.p"	""
"us"	"34.13"	9	"Voucher Verification"	""	"chvchrck.p"	""
"us"	"34.13"	10	"Voucher Approval"	""	"chvchrap.p"	""
"us"	"34.13"	12	"Transaction Post"	""	"chglpst.p"	""
"us"	"34.13"	13	"Unposted Transaction Inquiry"	""	"chglutiq.p"	""
"us"	"34.13"	14	"Unposted Transaction Register"	""	"chglutrp.p"	""
"us"	"34.13"	17	"Transaction by Voucher# Inquiry"	""	"chglviq.p"	""
"us"	"34.13"	22	"Correction & Replacement Report"	""	"chglredr.p"	""
"us"	"34"	15	"CAS General Ledger Reports Menu"	""	"34.15"	""
"us"	"34.15"	1	"Receipt Voucher"	""	"chprcv1.p"	""
"us"	"34.15"	2	"Payment Voucher"	""	"chppyv1.p"	""
"us"	"34.15"	3	"Account Transfer Voucher"	""	"chptrv1.p"	""
"us"	"34.15"	4	"Foreign Currency Voucher"	""	"chpfrv1.p"	""
"us"	"34.15"	5	"Cash & Bank Account Journal"	""	"chpdayl1.p"	""
"us"	"34.15"	6	"Sub Ledger Report"	""	"chpsubl1.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      45                                           ¹ãÖÝÕÑºÍÆû³µÁã²¿¼þÓÐÏÞ¹«Ë¾                                      Ê±¼ä: 11:25:20
"us"	"34.15"	7	"Account Balances of Totals"	""	"chpblsl1.p"	""
"us"	"34.15"	8	"Columnar Ledgers"	""	"chmtpdt1.p"	""
"us"	"34.15"	9	"Value-added Tax Payable Ledger"	""	"chpyvat1.p"	""
"us"	"34.15"	10	"General Ledger"	""	"chgncte1.p"	""
