xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"ch"	"14.13"	19	"¹¤Ğò³É±¾±¨±í"	""	"rwrorp04.p"	"rwrorp04.hlp"
"ch"	"14.13"	21	"Êµ¼Ê¹¤×ÊÂÊÎ¬»¤"	""	"rwemmt.p"	"rwemmt.hlp"
"ch"	"14.13"	22	"Êµ¼ÊÊÕÒæ´úÂëÎ¬»¤"	""	"rweamt.p"	"preamt.hlp"
"ch"	"14.13"	23	"¹¤ÒÕÁ÷³ÌÉ¾³ı/´æµµ"	""	"rwrodel.p"	"rwrodel.hlp"
"ch"	"14"	15	"Ìæ´ú¹¤ÒÕÁ÷³Ì²Ëµ¥"	""	"14.15"	""
"ch"	"14.15"	1	"Ìæ´ú¹¤ÒÕÁ÷³ÌÎ¬»¤"	""	"rwarmt.p"	"rwarmt.hlp"
"ch"	"14.15"	2	"Ìæ´ú¹¤ÒÕÁ÷³Ìä¯ÀÀ"	""	"rwbr001.p"	"rwariq.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      30                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"14.15"	3	"Ìæ´ú¹¤ÒÕÁ÷³Ì±¨±í"	""	"rwarrp.p"	"rwarrp.hlp"
"ch"	"14"	17	"¹¤×÷ÖĞĞÄ/¹¤ÒÕÁ÷³Ì±ê×¼²Ëµ¥"	""	"14.17"	""
"ch"	"14.17"	1	"¹¤×÷ÖĞĞÄ/¹¤ÒÕÁ÷³Ì±ê×¼Î¬»¤"	""	"rwwrmt.p"	"rwwrmt.hlp"
"ch"	"14.17"	2	"¹¤×÷ÖĞĞÄ/¹¤ÒÕÁ÷³Ì±ê×¼ä¯ÀÀ"	""	"rwbr005.p"	"rwwriq.hlp"
"ch"	"14.17"	3	"¹¤×÷ÖĞĞÄ/¹¤ÒÕÁ÷³Ì±ê×¼±¨±í"	""	"rwwrrp.p"	"rwwrrp.hlp"
"ch"	"14"	22	"Æô¶¯PCC ¹¤ÒÕÁ÷³ÌÎ¬»¤"	""	"ropcnabl.p"	"ropcnabl.hlp"
"ch"	"14"	25	"²¿ÃÅ²éÑ¯"	""	"rwdpiq.p"	""
"ch"	"0"	15	"ÅäÁÏ/¼Ó¹¤¹ı³Ì"	""	"15"	""
"ch"	"15"	1	"ÅäÁÏ´úÂëÎ¬»¤"	""	"fmmamt.p"	"fmmamt.hlp"
"ch"	"15"	2	"ÅäÁÏ´úÂëä¯ÀÀ"	""	"fmbr001.p"	"fmmaiq.hlp"
"ch"	"15"	3	"ÅäÁÏ´úÂë±¨±í"	""	"fmmarp.p"	"fmmarp.hlp"
"ch"	"15"	5	"ÅäÁÏÎ¬»¤"	""	"fmpsmt.p"	"fmpsmt.hlp"
"ch"	"15"	6	"ÅäÁÏ²éÑ¯"	""	"fmpsiq.p"	"fmpsiq.hlp"
"ch"	"15"	7	"ÅäÁÏ±¨±í²Ëµ¥"	""	"15.7"	""
"ch"	"15.7"	1	"°´×ÓÁã¼şÅÅĞòµÄÅäÁÏ±¨±í"	""	"fmpsrp.p"	"fmpsrp.hlp"
"ch"	"15.7"	2	"°´Áã¼ş²Î¿¼ºÅÅÅĞòµÄÅäÁÏ±¨"	""	"fmpsrp02.p"	"fmpsrp02.hlp"
"ch"	"15.7"	4	"ÅäÁÏ³É±¾±¨±í"	""	"fmpsrp01.p"	"fmpsrp01.hlp"
"ch"	"15.7"	7	"Áã¼ş-µØµãÅäÁÏ²éÑ¯"	""	"fmpsiq10.p"	"fmpsiq10.hlp"
"ch"	"15.7"	8	"Áã¼ş-µØµãÅäÁÏ±¨±í"	""	"fmpsrp10.p"	"fmpsrp10.hlp"
"ch"	"15.7"	13	" ËùÓÃÖ®´¦ ²éÑ¯"	""	"fmwuiq.p"	"fmwuiq.hlp"
"ch"	"15.7"	14	"ËùÓÃÖ®´¦±¨±í"	""	"fmwurp.p"	"fmwurp.hlp"
"ch"	"15.7"	16	"Ä£ÄâÅú´¦Àí²éÑ¯"	""	"fmpkiq.p"	"fmpkiq.hlp"
"ch"	"15.7"	17	"Ä£ÄâÅú´¦ÀíÅäÁÏ¼ì²é"	""	"fmpkcc.p"	"fmpkcc.hlp"
"ch"	"15.7"	18	"Ä£ÄâÅú´¦ÀíÅäÁÏ±¨±í"	""	"fmpkrp.p"	"fmpkrp.hlp"
"ch"	"15"	8	"ÅäÁÏ¸´ÖÆ"	""	"fmpscp.p"	"fmpscp.hlp"
"ch"	"15"	9	"Åú´¦ÀíÊıÁ¿±ä¸ü"	""	"fmptbmt.p"	"fmptbmt.hlp"
"ch"	"15"	12	"¸´ºÏ²úÆ·/¸±²úÆ·²Ëµ¥"	""	"15.12"	""
"ch"	"15.12"	1	"¸´ºÏ²úÆ·/¸±²úÆ·Î¬»¤"	""	"bmjpmt.p"	"bmjpmt.hlp"
"ch"	"15.12"	2	"¸´ºÏ²úÆ·/¸±²úÆ·²éÑ¯"	""	"bmjpiq.p"	"bmjpiq.hlp"
"ch"	"15.12"	5	"Æ½¾ù³É±¾·½·¨Î¬»¤"	""	"csacmmt.p"	"csaccmt.hlp"
"ch"	"15.12"	6	"Æ½¾ù³É±¾·½·¨²éÑ¯"	""	"csacmiq.p"	"csacmiq.hlp"
"ch"	"15"	13	"¼Ó¹¤¹ı³Ì¶¨ÒåÎ¬»¤"	""	"fmromt.p"	"fmromt.hlp"
"ch"	"15"	14	"¼Ó¹¤¹ı³Ì¶¨Òå²éÑ¯"	""	"fmroiq.p"	"fmroiq.hlp"
"ch"	"15"	15	"¼Ó¹¤¹ı³Ì¶¨Òå±¨±í"	""	"fmrorp.p"	"fmrorp.hlp"
"ch"	"15"	16	"¼Ó¹¤¹ı³Ì¶¨Òå¸´ÖÆ"	""	"fmrocp.p"	"fmrocp.hlp"
"ch"	"15"	18	"¹ı³Ì/ÅäÁÏÎ¬»¤"	""	"fmopmt.p"	""
"ch"	"15"	19	"¹ı³Ì/ÅäÁÏ²éÑ¯"	""	"fmopiq.p"	""
"ch"	"15"	22	"Æô¶¯PCCÅäÁÏÎ¬»¤"	""	"fmpcnabl.p"	"fmpcnabl.hlp"
"ch"	"15"	25	"ÅäÁÏ´¦ÀíÊµÓÃ³ÌĞò²Ëµ¥"	""	"15.25"	""
"ch"	"0"	16	"¼Ó¹¤µ¥"	""	"16"	""
"ch"	"16"	1	"¼Ó¹¤µ¥Î¬»¤"	""	"wowomt.p"	"wowomt.hlp"
"ch"	"16"	2	"¼Ó¹¤µ¥ä¯ÀÀ"	""	"wobr003.p"	"wowoiq.hlp"
"ch"	"16"	3	"¼Ó¹¤µ¥±¨±í²Ëµ¥"	""	"16.3"	""
"ch"	"16.3"	1	"°´¼Ó¹¤µ¥ºÅÅÅĞòµÄ¼Ó¹¤µ¥±¨±í"	""	"woworp.p"	"woworp.hlp"
"ch"	"16.3"	2	"°´Áã¼şºÅÅÅĞòµÄ¼Ó¹¤µ¥±¨±í"	""	"woworp01.p"	"woworp01.hlp"
"ch"	"16.3"	3	"¼Ó¹¤µ¥×´Ì¬±¨±í"	""	"woworp02.p"	"woworp02.hlp"
"ch"	"16.3"	4	"¼Ó¹¤µ¥³É±¾±¨±í"	""	"woworp05.p"	"woworp05.hlp"
"ch"	"16.3"	5	"¼Ó¹¤µ¥ÔÚÖÆÆ·³É±¾±¨±í"	""	"woworp09.p"	"woworp09.hlp"
"ch"	"16.3"	6	"¼Ó¹¤µ¥ÀúÊ·¼ÇÂ¼±¨±í"	""	"woworp03.p"	"woworp03.hlp"
"ch"	"16.3"	13	"ÓĞ¹Ø²úÆ·/¸±²úÆ·¼Ó¹¤µ¥²éÑ¯"	""	"wojpiq.p"	""
"ch"	"16"	5	"¼Ó¹¤µ¥Áã¼ş¼ì²é"	""	"wowocc.p"	"wowocc.hlp"
"ch"	"16"	6	"¼Ó¹¤µ¥ÏÂ´ï/´òÓ¡"	""	"woworl.p"	"woworl.hlp"
"ch"	"16"	7	"¶à·İ¼Ó¹¤µ¥ÏÂ´ï/´òÓ¡"	""	"woworl01.p"	"woworl01.hlp"
"ch"	"16"	8	"¶à·İ¼Ó¹¤µ¥×´Ì¬±ä¸ü"	""	"wowomt01.p"	"wowomt01.hlp"
"ch"	"16"	9	"¼Ó¹¤µ¥·ÖÅú"	""	"wowosp.p"	"wowosp.hlp"
"ch"	"16"	10	"¼Ó¹¤µ¥Áã¼ş·¢·Å"	""	"wowois.p"	"wowois.hlp"
"ch"	"16"	11	"¼Ó¹¤µ¥Èë¿â"	""	"woworc.p"	"woworc.hlp"
"ch"	"16"	12	"¼Ó¹¤µ¥Èë¿â»Ø³å"	""	"wowoisrc.p"	"wowoisrc.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      31                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"16"	13	"¼Ó¹¤µ¥ÎïÁÏÇåµ¥/¹¤ÒÕÁ÷³Ì²Ëµ¥"	""	"16.13"	""
"ch"	"16.13"	1	"¼Ó¹¤µ¥ÎïÁÏÇåµ¥Î¬»¤"	""	"wowamt.p"	"wowamt.hlp"
"ch"	"16.13"	2	"¼Ó¹¤µ¥ÎïÁÏÇåµ¥ä¯ÀÀ"	""	"wobr002.p"	"wowaiq.hlp"
"ch"	"16.13"	3	"°´¼Ó¹¤µ¥ÅÅĞòµÄ¼Ó¹¤µ¥ÎïÁÏÇåµ¥±¨±í"	""	"wowarp01.p"	"wowarp01.hlp"
"ch"	"16.13"	4	"°´Áã¼şºÅÅÅĞòµÄ¼Ó¹¤µ¥ÎïÁÏÇåµ¥±¨±í"	""	"wowarp.p"	"wowarp.hlp"
"ch"	"16.13"	13	"¼Ó¹¤µ¥¹¤ÒÕÁ÷³ÌÎ¬»¤"	""	"woopmt.p"	"woopmt.hlp"
"ch"	"16.13"	14	"¹¤µ¥¹¤ÒÕÁ÷³Ìä¯ÀÀ"	""	"wobr001.p"	"woopiq.hlp"
"ch"	"16.13"	15	"¼Ó¹¤µ¥¹¤ÒÕÁ÷³Ì±¨±í"	""	"wooprp.p"	"wooprp.hlp"
"ch"	"16"	15	"¼Ó¹¤µ¥È±ÁÏ²éÑ¯"	""	"wowsiq.p"	"wowsiq.hlp"
"ch"	"16"	16	"¼Ó¹¤µ¥È±ÁÏ±¨±í"	""	"wowsrp.p"	"wowsrp.hlp"
"ch"	"16"	17	"°´Áã¼şºÅÅÅĞòµÄ¼Ó¹¤µ¥È±ÁÏ±¨±í"	""	"wowsrp01.p"	"wowsrp01.hlp"
"ch"	"16"	18	"¼Ó¹¤µ¥µ÷¶È±¨±í"	""	"woworp04.p"	"woworp04.hlp"
"ch"	"16"	19	"¼Ó¹¤µ¥¹¤Ğò»Ø³å"	""	"wobkfl.p"	""
"ch"	"16"	21	"¼Ó¹¤µ¥»á¼Æ½áËã"	""	"wowocl.p"	"wowocl.hlp"
"ch"	"16"	22	"ÔÚÖÆÆ·ÎïÁÏ³É±¾ÖØ¹À"	""	"wocswip.p"	"wocswip.hlp"
"ch"	"16"	23	"¼Ó¹¤µ¥µÄÉ¾³ı/´æµµ"	""	"wowoup.p"	"wowoup.hlp"
"ch"	"16"	24	"¹¤µ¥¿ØÖÆ"	""	"wowopm.p"	"wowopm.hlp"
"ch"	"16"	25	"¹¤µ¥ÊµÓÃ³ÌĞò"	""	"16.25"	""
"ch"	"16.25"	1	"É¾³ıÍ£¶ÙµÄMFWORLA qad_wkfl"	""	"utdelwkf.p"	""
"ch"	"16.25"	2	"¸´ÖÆ×ª°ü³É±¾µ½¼Ó¹¤µ¥µÄ¹¤ÒÕÁ÷³Ì"	""	"uxsubupd.p"	""
"ch"	"16.25"	15	"¼Ó¹¤µ¥¹¤ÒÕÁ÷³ÌÊµ¼ÊÉèÖÃÊµÓÃ³ÌĞò"	""	"uxwooput.p"	""
"ch"	"0"	17	"³µ¼ä¹ÜÀí"	""	"17"	""
"ch"	"17"	1	"°´¼Ó¹¤µ¥ÅÅĞòµÄÈË¹¤·´À¡"	""	"sfoptr01.p"	"sfoptr01.hlp"
"ch"	"17"	2	"°´¹ÍÔ±ÅÅĞòµÄÈË¹¤·´À¡"	""	"sfoptr02.p"	"sfoptr02.hlp"
"ch"	"17"	3	"°´¹¤×÷ÖĞĞÄÅÅĞòµÄÈË¹¤·´À¡"	""	"sfoptr03.p"	"sfoptr03.hlp"
"ch"	"17"	4	"·ÇÉú²úĞÔÈË¹¤·´À¡"	""	"sfoptr04.p"	"sfoptr04.hlp"
"ch"	"17"	5	"¹¤ĞòÍê³ÉÊÂÎñ´¦Àí"	""	"sfoptr05.p"	"sfoptr05.hlp"
"ch"	"17"	6	"¹¤Ğò×ªÒÆÊÂÎñ´¦Àí"	""	"sfoptr06.p"	"sfoptr06.hlp"
"ch"	"17"	7	"×÷Òµ·ÏÆ·ÊÂÎñ"	""	"sfscrap.p"	""
"ch"	"17"	13	"³µ¼ä±¨±í²Ëµ¥"	""	"17.13"	""
"ch"	"17.13"	8	"¹¤ĞòÊÂÎñ´¦Àíä¯ÀÀ"	""	"sfbr001.p"	"sfopiq11.hlp"
"ch"	"17.13"	9	"¹¤ĞòÊÂÎñ´¦ÀíÃ÷Ï¸²éÑ¯"	""	"sfopiq12.p"	"sfopiq12.hlp"
"ch"	"17.13"	10	"¹¤Ğò»á¼ÆÕÊÎñ±¨±í"	""	"sfacrp01.p"	"sfacrp01.hlp"
"ch"	"17.13"	11	"ÊäÈë/Êä³ö²éÑ¯"	""	"sfioiq.p"	"sfioiq.hlp"
"ch"	"17.13"	12	"ÊäÈë/Êä³ö±¨±í"	""	"sfiorp.p"	"sfiorp.hlp"
"ch"	"17.13"	13	"°´¹¤×÷ÖĞĞÄÅÅĞòµÄ¹¤Ğò±¨±í"	""	"sfoprp11.p"	"sfoprp11.hlp"
"ch"	"17.13"	14	"°´¼Ó¹¤µ¥ÅÅĞòµÄ¹¤Ğò±¨±í"	""	"sfoprp12.p"	"sfoprp12.hlp"
"ch"	"17.13"	15	"°´¹ÍÔ±ÅÅĞòµÄ¹¤Ğò±¨±í"	""	"sfoprp13.p"	"sfoprp13.hlp"
"ch"	"17.13"	16	"Í£¹¤Ê±¼ä±¨±í"	""	"sfoprp14.p"	"sfoprp14.hlp"
"ch"	"17.13"	17	"°´Ô­ÒòÅÅĞòµÄÍ£¹¤Ê±¼ä±¨±í"	""	"sfoprp15.p"	"sfoprp15.hlp"
"ch"	"17.13"	18	"¹¤×÷ÖĞĞÄ¿ª¹¤ÂÊ±¨±í"	""	"sfwcrp04.p"	"sfwcrp04.hlp"
"ch"	"17.13"	19	"°´¹¤×÷ÖĞĞÄÅÅĞòµÄĞ§ÂÊ±¨±í"	""	"sfwcrp03.p"	"sfwcrp03.hlp"
"ch"	"17.13"	20	"°´¼Ó¹¤µ¥ÅÅĞòµÄĞ§ÂÊ±¨±í"	""	"sfoprp01.p"	"sfoprp01.hlp"
"ch"	"17.13"	21	"°´¹ÍÔ±ÅÅĞòµÄĞ§ÂÊ±¨±í"	""	"sfemrp01.p"	"sfemrp01.hlp"
"ch"	"17"	21	"Á÷²Ëµ¥"	""	"17.21"	""
"ch"	"17.21"	1	"Á÷°²×°²Ëµ¥"	""	"17.21.1"	""
"ch"	"17.21.1"	1	"ÈÕ³ÌÖÜÆÚÎ¬»¤"	""	"kbppmt.p"	""
"ch"	"17.21.1"	2	"ÈÕ³ÌÖÜÆÚä¯ÀÀ"	""	"kbbr001.p"	""
"ch"	"17.21.1"	4	"Éú²úÏßÎ¬»¤"	""	"flplmt.p"	""
"ch"	"17.21.1"	5	"Éú²úÏßä¯ÀÀ"	""	"flbr004.p"	""
"ch"	"17.21.1"	7	"Éú²úÏßÏîÄ¿Î¬»¤"	""	"flplimt.p"	""
"ch"	"17.21.1"	8	"Éú²úÏßÏîÄ¿ä¯ÀÀ"	""	"flbr006.p"	""
"ch"	"17.21.1"	10	"Áé»î½çÏŞÎ¬»¤"	""	"flffmt.p"	""
"ch"	"17.21.1"	13	"·ÑÂÊ´úÂë°´ÏîÄ¿Î¬»¤"	""	"flcimt.p"	""
"ch"	"17.21.1"	14	"·ÑÂÊ´úÂë°´ÏîÄ¿ä¯ÀÀ"	""	"flbr011.p"	""
"ch"	"17.21.1"	16	"·ÑÂÊ´úÂë°´ÀàĞÍ/×éÎ¬»¤"	""	"flrcgmt.p"	""
"ch"	"17.21.1"	17	"·ÑÂÊ´úÂë°´ÏîÄ¿ÀàĞÍä¯ÀÀ"	""	"flbr012.p"	""
"ch"	"17.21.1"	18	"·ÑÂÊ´úÂë°´ÏîÄ¿×éä¯ÀÀ"	""	"flbr013.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      32                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"17.21.1"	19	"ÈÕ³Ì´úÂëÎ¬»¤"	""	"flscmt.p"	""
"ch"	"17.21.1"	22	"¹¤×÷ Ctr/¿âÎ»Î¬»¤"	""	"pppoulmt.p"	""
"ch"	"17.21"	3	"Á÷¼Æ»®Î¬»¤"	""	"flschmt.p"	""
"ch"	"17.21"	5	"Á÷¼Æ»®¸´ÖÆ"	""	"flschcp.p"	""
"ch"	"17.21"	7	"Á÷¼Æ»®½ÓÊÕ"	""	"flschrc.p"	""
"ch"	"17.21"	9	"ÊäÈë¼Æ»® MRP ¶©µ¥"	""	"flimpmrp.p"	""
"ch"	"17.21"	10	"Êä³ö¼Æ»®ÒÔÖØ¸´Ê¹ÓÃ"	""	"flexprep.p"	""
"ch"	"17.21"	13	"Á÷²éÑ¯ºÍ±¨±í²Ëµ¥"	""	"17.21.13"	""
"ch"	"17.21.13"	1	"ÏßĞÔ»ã×Ü²éÑ¯"	""	"fllniq.p"	""
"ch"	"17.21.13"	2	"ÏßĞÔ»ã×Ü±¨±í"	""	"fllnrp.p"	""
"ch"	"17.21.13"	7	"Á÷¼Æ»®ÊÓÍ¼"	""	"flscvw.p"	""
"ch"	"17.21.13"	10	"Á÷¼Æ»®Ã÷Ï¸ÊÓÍ¼"	""	"flscdv.p"	""
"ch"	"17.21.13"	11	"Á÷¼Æ»®Ã÷Ï¸±¨±í"	""	"flscdrp.p"	""
"ch"	"17.21"	19	"Á÷¼Æ»®½áÊø"	""	"flschcl.p"	""
"ch"	"17.21"	23	"Á÷É¾³ı/¹éµµ"	""	"flschup.p"	""
"ch"	"17.21"	24	"Á÷¿ØÖÆ"	""	"flpm.p"	""
"ch"	"17"	22	"¿´°å²Ëµ¥"	""	"17.22"	""
"ch"	"17.22"	1	"Kanban ÏîÄ¿Ö÷¼Æ»®Î¬»¤"	""	"kbptmt.p"	""
"ch"	"17.22"	2	"³¬ÊĞÎ¬»¤"	""	"kbsmmt.p"	""
"ch"	"17.22"	3	"Kanban ¹ı³ÌÎ¬»¤"	""	"kbpmt.p"	""
"ch"	"17.22"	4	"Kanban Ö÷¼Æ»®Î¬»¤"	""	"kbmt.p"	""
"ch"	"17.22"	5	"¼¯×°ÏäÀàĞÍÎ¬»¤"	""	"kbcntmt.p"	""
"ch"	"17.22"	6	"ĞèÇó¼ÆËãÄ£°åÎ¬»¤"	""	"kbtmpmt.p"	""
"ch"	"17.22"	7	"ĞèÇó¼ÆËãÄ£°å¸üĞÂ"	""	"kbtmpup.p"	""
"ch"	"17.22"	8	"Kanban Ö÷¼Æ»®¸±±¾"	""	"kbkbcp.p"	""
"ch"	"17.22"	9	"Æ½¾ùĞèÇó¼ÆËã"	""	"kbadrp.p"	""
"ch"	"17.22"	10	"°²È«¿â´æ¼ÆËã"	""	"kbssrp.p"	""
"ch"	"17.22"	11	"»ù±¾¹ı³Ì¼ÆËã"	""	"kbepeirp.p"	""
"ch"	"17.22"	12	"¹ı³ÌÏîÄ¿ÔËÓªÀÛ»ı"	""	"kbknpdru.p"	""
"ch"	"17.22"	13	"¹ı³Ì°à´ÎÎ¬»¤"	""	"kbscmt.p"	""
"ch"	"17.22"	14	"Ô¤±¸¼¶¼Æ»®±¨¸æ"	""	"kbplsrp.p"	""
"ch"	"17.22"	15	"¿â´æÑéÖ¤±¨±í"	""	"kbivrp.p"	""
"ch"	"17.22"	16	"Kanban ¿¨¹ÜÀí²Ëµ¥"	""	"17.22.16"	""
"ch"	"17.22.16"	1	"Kanban ¿¨Î¬»¤"	""	"kbcdmt.p"	""
"ch"	"17.22.16"	2	"Kanban ¶à¿¨Î¬»¤"	""	"kbcdmt04.p"	""
"ch"	"17.22.16"	3	"Kanban ¿¨²éÑ¯"	""	"kbsziq.p"	""
"ch"	"17.22.16"	4	"Kanban ¿¨´òÓ¡"	""	"kbcdrp03.p"	""
"ch"	"17.22.16"	5	"Kanban ¶à¿¨´òÓ¡"	""	"kbcdrp01.p"	""
"ch"	"17.22.16"	8	"Kanban ¿¨¼¤»î"	""	"kbcdmt01.p"	""
"ch"	"17.22.16"	9	"Kanban ¿¨È¥¼¤"	""	"kbcdmt02.p"	""
"ch"	"17.22.16"	10	"Kanban ¿¨¹Ø±Õ"	""	"kbcdmt03.p"	""
"ch"	"17.22.16"	12	"Kanban ¿¨´´½¨"	""	"kbcdcr.p"	""
"ch"	"17.22.16"	13	"Kanban ¿¨×´Ì¬±¨¸æ"	""	"kbcdstrp.p"	""
"ch"	"17.22.16"	14	"Kanban ¿¨Éó¼Æ±¨¸æ"	""	"kbcarp.p"	""
"ch"	"17.22"	19	"Kanban ÊÂÎñ²Ëµ¥"	""	"17.22.19"	""
"ch"	"17.22.19"	1	"Kanban ÏûºÄ/ÕÅÌù"	""	"kbtr1.p"	""
"ch"	"17.22.19"	2	"Kanban ºË×¼"	""	"kbtr2.p"	""
"ch"	"17.22.19"	3	"Kanban È·ÈÏ"	""	"kbtr3.p"	""
"ch"	"17.22.19"	4	"Kanban ÔËËÍ"	""	"kbtr4.p"	""
"ch"	"17.22.19"	5	"Kanban ¹©Ó¦/½ÓÊÕ"	""	"kbtr5.p"	""
"ch"	"17.22.19"	6	"ÀÛ¼ÓÆ÷¼àÊÓÆ÷"	""	"kbacmgr.p"	""
"ch"	"17.22.19"	7	"ºË×¼¿¨²éÑ¯"	""	"kbemptiq.p"	""
"ch"	"17.22.19"	8	"ÏîÄ¿/Ñ­»·/¿¨½»Ò×²é¿´"	""	"kbtriq.p"	""
"ch"	"17.22.19"	9	"ÏîÄ¿/Ñ­»·½»Ò×²é¿´"	""	"kbtriqa.p"	""
"ch"	"17.22.19"	10	"Kanban ¿¨½»Ò×²é¿´"	""	"kbtriq3.p"	""
"ch"	"17.22.19"	11	"Kanban ½»Ò×ÀúÊ·¼ÇÂ¼²éÑ¯"	""	"kbtriqb.p"	""
"ch"	"17.22.19"	12	"½»Ò×ÀúÊ·¼ÇÂ¼ä¯ÀÀ"	""	"kbbr008.p"	""
"ch"	"17.22.19"	13	"Kanban ·ÖÅäÁĞ±í´¦Àí"	""	"kbdlrp.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      33                                           ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:56
"ch"	"17.22.19"	15	"Kanban ÊÂÎñÉó¼Æ±¨±í"	""	"kbtrrp.p"	""
"ch"	"17.22.19"	18	"¶ªÊ§ Kanban ±¨±í"	""	"kbmirp.p"	""
"ch"	"17.22.19"	23	"ÊÂÎñÉ¾³ı/¹éµµ"	""	"kbtrup.p"	""
"ch"	"17.22"	20	"ÀúÊ·»º³åÆÀ¹À"	""	"kbhbevmt.p"	""
"ch"	"17.22"	23	"¹¤×÷Ì¨²Ëµ¥"	""	"17.22.23"	""
"ch"	"17.22.23"	1	"Kanban ¹¤×÷Ì¨"	""	"kbkbwb.p"	""
"ch"	"17.22.23"	2	"³¬ÊĞ¹¤×÷Ì¨"	""	"kbsmwb.p"	""
"ch"	"17.22.23"	3	"µÈ¼¶»ìºÏ¹¤×÷Ì¨"	""	"kblmwb.p"	""
"ch"	"17.22.23"	13	"Kanban ¹¤×÷Ì¨µ¼³ö"	""	"kbkbwbex.p"	""
"ch"	"17.22.23"	14	"Kanban ¹¤×÷Ì¨µ¼Èë"	""	"kbkbwbim.p"	""
"ch"	"17.22.23"	16	"³¬ÊĞ¹¤×÷Ì¨µ¼³ö"	""	"kbsmwbex.p"	""
"ch"	"17.22.23"	17	"³¬ÊĞ¹¤×÷Ì¨µ¼Èë"	""	"kbsmwbim.p"	""
"ch"	"17.22.23"	19	"µÈ¼¶»ìºÏ¹¤×÷Ì¨µ¼³ö"	""	"kblmwbex.p"	""
"ch"	"17.22.23"	20	"µÈ¼¶»ìºÏ¹¤×÷Ì¨µ¼Èë"	""	"kblmwbim.p"	""
"ch"	"17.22"	24	"Kanban ¿ØÖÆ"	""	"kbpm.p"	""
"ch"	"17"	23	"¹¤ĞòÀúÊ·¼ÇÂ¼µÄÉ¾³ı/´æµµ"	""	"sfopup.p"	"sfopup.hlp"
"ch"	"17"	24	"³µ¼ä¹ÜÀí"	""	"sfoppm.p"	"sfoppm.hlp"
"ch"	"0"	18	"ÖØ¸´Éú²ú"	""	"18"	""
"ch"	"18"	1	"Éú²úÏß²Ëµ¥"	""	"18.1"	""
"ch"	"18.1"	1	"Éú²úÏßÎ¬»¤"	""	"splnmt.p"	"splnmt.hlp"
"ch"	"18.1"	2	"Éú²úÏßä¯ÀÀ"	""	"rebr002.p"	"relniq.hlp"
"ch"	"18.1"	3	"Éú²úÏßÃ÷Ï¸ä¯ÀÀ"	""	"rebr003.p"	"relniq01.hlp"
"ch"	"18.1"	4	"Éú²úÏß±¨±í"	""	"relnrp.p"	"relnrp.hlp"
"ch"	"18.1"	6	"Éú²úÏß±ä¸üÎ¬»¤"	""	"rechmt.p"	"rechmt.hlp"
"ch"	"18.1"	7	"Éú²úÏß±ä¸üä¯ÀÀ"	""	"rebr001.p"	"rechiq.hlp"
"ch"	"18.1"	8	"Éú²úÏß±ä¸ü±¨±í"	""	"rechrp.p"	"rechrp.hlp"
"ch"	"18.1"	10	"Éú²úÏßÈÕ³Ì°²ÅÅ"	""	"resqwb.p"	"resqwb.hlp"
"ch"	"18.1"	11	"Éú²úÏß·ÖÅäÎ¬»¤"	""	"splamt.p"	"splamt.hlp"
"ch"	"18.1"	12	"Éú²úÏß·ÖÅä²éÑ¯"	""	"splaiq.p"	"splaiq.hlp"
"ch"	"18.1"	13	"Éú²úÏßÈÕ³Ìä¯ÀÀ"	""	"rebr004.p"	"resqiq.hlp"
"ch"	"18.1"	14	"Éú²úÏßÈÕ³Ì±¨±í"	""	"resqrp.p"	"resqrp.hlp"
"ch"	"18.1"	15	"Éú²úÏß¿ª¹¤ÂÊ±¨±í"	""	"reutlrp.p"	"reutlrp.hlp"
"ch"	"18.1"	18	"ÖØ¸´Éú²úÈÕ³Ì¸üĞÂ"	""	"recrms.p"	"recrms.hlp"
