帐户;分帐户;成本中心;金额
41050142;01;13;0
41050142;01;14;0
41050142;01;15;0
41050142;01;16;0
41050142;01;17;0
41050142;02;;0
41050142;02;21;0
41050142;02;22;0
41050142;02;23;0
41050142;03;;0
41050142;03;31;0
41050142;03;32;0
41050142;03;33;0
41050142;03;34;0
41050142;03;35;0
41050142;03;36;0
41050143;01;;0
41050143;01;11;0
41050143;01;12;0
41050143;01;13;0
41050143;01;14;0
41050143;01;15;0
41050143;01;16;0
41050143;01;17;0
41050143;02;;0
41050143;02;21;0
41050143;02;22;0
41050143;02;23;0
41050143;03;;0
41050143;03;31;0
41050143;03;32;0
41050143;03;33;0
41050143;03;34;0
41050143;03;35;0
41050143;03;36;0
41050144;01;;0
41050144;01;11;0
41050144;01;12;0
41050144;01;13;0
41050144;01;14;0
41050144;01;15;0
41050144;01;16;0
41050144;01;17;0
41050144;02;;0
41050144;02;21;0
41050144;02;22;0
41050144;02;23;0
41050144;03;;0
41050144;03;31;0
41050144;03;32;0
41050144;03;33;0
41050144;03;34;0
41050144;03;35;0
41050144;03;36;0
4105021;01;;0
4105021;01;11;0
4105021;01;12;0
4105021;01;13;0
4105021;01;14;0
4105021;01;15;0
4105021;01;16;0
4105021;01;17;0
4105021;02;;0
4105021;02;21;0
4105021;02;22;0
4105021;02;23;0
4105021;03;;0
4105021;03;31;0
4105021;03;32;0
4105021;03;33;0
4105021;03;34;0
4105021;03;35;0
4105021;03;36;0
4105022;01;;0
4105022;01;11;0
4105022;01;12;0
4105022;01;13;0
4105022;01;14;0
4105022;01;15;0
4105022;01;16;0
4105022;01;17;0
4105022;02;;0
4105022;02;21;0
4105022;02;22;0
4105022;02;23;0
4105022;03;;0
4105022;03;31;0
4105022;03;32;0
4105022;03;33;0
4105022;03;34;0
4105022;03;35;0
4105022;03;36;0
4105023;01;;0
4105023;01;11;0
4105023;01;12;0
4105023;01;13;0
4105023;01;14;0
4105023;01;15;0
4105023;01;16;0
4105023;01;17;0
4105023;02;;0
4105023;02;21;0
4105023;02;22;0
4105023;02;23;0
4105023;03;;0
4105023;03;31;0
4105023;03;32;0
4105023;03;33;0
4105023;03;34;0
4105023;03;35;0
4105023;03;36;0
4105024;01;;0
4105024;01;11;0
4105024;01;12;0
4105024;01;13;0
4105024;01;14;0
4105024;01;15;0
4105024;01;16;0
4105024;01;17;0
4105024;02;;0
4105024;02;21;0
4105024;02;22;0
4105024;02;23;0
4105024;03;;0
4105024;03;31;0
4105024;03;32;0
4105024;03;33;0
4105024;03;34;0
4105024;03;35;0
4105024;03;36;0
4105025;01;;0
4105025;01;11;0
4105025;01;12;0
4105025;01;13;0
4105025;01;14;0
4105025;01;15;0
4105025;01;16;0
4105025;01;17;0
4105025;02;;0
4105025;02;21;0
4105025;02;22;0
4105025;02;23;0
4105025;03;;0
4105025;03;31;0
4105025;03;32;0
4105025;03;33;0
4105025;03;34;0
4105025;03;35;0
4105025;03;36;0
4105026;01;;0
4105026;01;11;0
4105026;01;12;0
4105026;01;13;0
4105026;01;14;0
4105026;01;15;0
4105026;01;16;0
4105026;01;17;0
4105026;02;;0
4105026;02;21;0
4105026;02;22;0
4105026;02;23;0
4105026;03;;0
4105026;03;31;0
4105026;03;32;0
4105026;03;33;0
4105026;03;34;0
4105026;03;35;0
4105026;03;36;0
4105029;01;;0
4105029;01;11;0
4105029;01;12;0
4105029;01;13;0
4105029;01;14;0
4105029;01;16;0
4105029;01;17;0
4105029;02;;0
4105029;02;21;0
4105029;02;22;0
4105029;02;23;0
4105029;03;;0
4105029;03;31;0
4105029;03;32;0
4105029;03;33;0
4105029;03;34;0
4105029;03;35;0
4105029;03;36;0
410503;01;;0
410503;01;11;0
410503;01;12;0
410503;01;13;0
410503;01;14;0
410503;01;15;0
410503;01;16;0
410503;01;17;0
410503;02;;0
410503;02;21;0
410503;02;22;0
410503;02;23;0
410503;03;;0
410503;03;31;0
410503;03;32;0
410503;03;33;0
410503;03;34;0
410503;03;35;0
410503;03;36;0
410504;01;;0
410504;01;11;0
410504;01;12;0
410504;01;13;0
410504;01;14;0
410504;01;15;0
410504;01;16;0
410504;01;17;0
410504;02;;0
410504;02;21;0
410504;02;22;0
410504;02;23;0
410504;03;;0
410504;03;31;0
410504;03;32;0
410504;03;33;0
410504;03;34;0
410504;03;35;0
410504;03;36;0
50010101;10000001;;-1397.63
50010101;10000002;;1877004.64
50010101;10000003;;3491989.81
50010102;10000001;;89101.9
50010102;10000002;;182717.52
50010102;10000003;;1016530.65
50010201;10000001;;0
50010201;10000002;;0
50010201;10000003;;0
50010201;10000004;;0
50010202;10000001;;0
50010202;10000002;;0
50010202;10000003;;0
50010301;10000001;;-514645.37
50010301;10000001;11;125076.31
50010301;10000001;13;111678.6
50010301;10000001;14;69477.63
50010301;10000001;15;32326.9
50010301;10000001;16;52564.12
50010301;10000001;17;123521.81
50010301;10000002;;-1103336.45
50010301;10000002;21;428648.31
50010301;10000002;22;290483.87
50010301;10000002;23;384204.27
50010301;10000003;;-1188920.18
50010301;10000003;31;157805.51
50010301;10000003;32;351872.31
50010301;10000003;33;125050.76
50010301;10000003;34;102515.56
50010301;10000003;35;65133.53
50010301;10000003;36;73186.4
50010301;10000003;37;194655.1
50010301;10000003;38;118701.01
50010302;10000001;;-118135
50010302;10000001;11;31264
50010302;10000001;13;24724
50010302;10000001;14;11548
50010302;10000001;15;11548
50010302;10000001;16;11810
50010302;10000001;17;27241
50010302;10000002;;-263182
50010302;10000002;21;95107
50010302;10000002;22;75760
50010302;10000002;23;92315
50010302;10000003;;-228589.99
50010302;10000003;31;35506
50010302;10000003;32;62269
50010302;10000003;33;19373.33
50010302;10000003;34;19373.33
50010302;10000003;35;19373.33
50010302;10000003;36;12489
50010302;10000003;37;39134
50010302;10000003;38;21072
50010303;10000001;;-43392.27
50010303;10000001;11;11355.52
50010303;10000001;13;9527.64
50010303;10000001;14;5485.95
50010303;10000001;15;2787.48
50010303;10000001;16;4383.83
50010303;10000001;17;9851.85
50010303;10000002;;-93389.76
50010303;10000002;21;37051.17
50010303;10000002;22;24178.52
50010303;10000002;23;32160.07
50010303;10000003;;-87756.17
50010303;10000003;31;11729.27
50010303;10000003;32;24702.29
50010303;10000003;33;10143.8
50010303;10000003;34;6495.94
50010303;10000003;35;5740.74
50010303;10000003;36;6244.08
50010303;10000003;37;13679.77
50010303;10000003;38;9020.28
50010304;10000001;;-78023.65
50010304;10000001;11;19276.93
50010304;10000001;13;17122.6
50010304;10000001;14;10222.53
50010304;10000001;15;4933.43
50010304;10000001;16;8113.74
50010304;10000001;17;18354.42
50010304;10000002;;-163633.33
50010304;10000002;21;64493.2
50010304;10000002;22;41957.99
50010304;10000002;23;57182.14
50010304;10000003;;-165328.28
50010304;10000003;31;23843.77
50010304;10000003;32;44727.12
50010304;10000003;33;17448.71
50010304;10000003;34;13545.32
50010304;10000003;35;9068.56
50010304;10000003;36;10225.85
50010304;10000003;37;28839.44
50010304;10000003;38;17629.51
50010305;10000001;;-14677.6
50010305;10000001;11;3626.33
50010305;10000001;13;3221.06
50010305;10000001;14;1923.02
50010305;10000001;15;928.06
50010305;10000001;16;1526.31
50010305;10000001;17;3452.82
50010305;10000002;;-30782.14
50010305;10000002;21;12132.28
50010305;10000002;22;7892.98
50010305;10000002;23;10756.88
50010305;10000003;;-31100.99
50010305;10000003;31;4487
50010305;10000003;32;8413.87
50010305;10000003;33;3282.43
50010305;10000003;34;2548.09
50010305;10000003;35;1705.94
50010305;10000003;36;1923.67
50010305;10000003;37;5424.3
50010305;10000003;38;3315.69
50010306;10000001;;-4894.31
50010306;10000001;11;1209.63
50010306;10000001;13;1068.59
50010306;10000001;14;651.41
50010306;10000001;15;315.31
50010306;10000001;16;520.8
50010306;10000001;17;1128.57
50010306;10000002;;-10343.48
50010306;10000002;21;4054.59
50010306;10000002;22;2657.68
50010306;10000002;23;3631.21
50010306;10000003;;-10447.13
50010306;10000003;31;378.78
50010306;10000003;32;2855.04
50010306;10000003;33;1083.9
50010306;10000003;34;858.35
50010306;10000003;35;575.78
50010306;10000003;36;635.07
50010306;10000003;37;2469.91
50010306;10000003;38;1590.3
50010307;10000001;;-38835.7
50010307;10000001;11;9594.96
50010307;10000001;13;8522.67
50010307;10000001;14;5088.15
50010307;10000001;15;2455.56
50010307;10000001;16;4038.51
50010307;10000001;17;9135.85
50010307;10000002;;-81446.97
50010307;10000002;21;32100.96
50010307;10000002;22;20884.19
50010307;10000002;23;28461.82
50010307;10000003;;-82290.64
50010307;10000003;31;11869.67
50010307;10000003;32;22262.45
50010307;10000003;33;8685
50010307;10000003;34;6742.05
50010307;10000003;35;4513.78
50010307;10000003;36;5089.84
50010307;10000003;37;14353.82
50010307;10000003;38;8774.03
50010321;10000001;;-88589.26
50010321;10000001;11;21887.65
50010321;10000001;13;19096.36
50010321;10000001;14;11343.59
50010321;10000001;15;6142.48
50010321;10000001;16;9012.39
50010321;10000001;17;21106.79
50010321;10000002;;-191312.6
50010321;10000002;21;73325.75
50010321;10000002;22;51274.15
50010321;10000002;23;66712.7
50010321;10000003;;-198451.41
50010321;10000003;31;27063.61
50010321;10000003;32;57979.78
50010321;10000003;33;20219.37
50010321;10000003;34;17064.44
50010321;10000003;35;11830.96
50010321;10000003;36;11994.56
50010321;10000003;37;32730.48
50010321;10000003;38;19568.21
500104;10000001;;-3831.45
500104;10000002;;-286.5
500104;10000003;;4117.95
500105;10000001;;0
500105;10000002;;0
500105;10000003;;0
500106;10000001;;0
500106;10000002;;0
500106;10000003;;0
5101;50011;;0
5101;50012;;0
5101;50013;;0
5101;50014;;0
5101;50015;;0
5101;50021;;0
5101;50022;;0
5101;50025;;0
5101;50031;;0
5101;50035;;0
5101;50051;;0
5101;50052;;0
5101;50055;;0
5101;50066;;0
5101;50072;;0
5101;50074;;0
5101;50111;;0
5101;50112;;0
5101;50131;;0
5101;50132;;0
5101;50141;;0
5101;50142;;0
5101;50145;;0
5101;50146;;0
5101;50147;;0
5101;50148;;0
5101;52011;;0
5101;52012;;0
5101;52021;;0
5101;52022;;0
5101;52023;;0
5101;52024;;0
5101;52025;;0
5101;52031;;0
5101;52032;;0
5101;52033;;0
5101;52034;;0
5101;52041;;0
5101;52042;;0
5101;52043;;0
5101;52044;;0
5101;52051;;0
5101;52052;;0
5101;52053;;0
5101;52054;;0
5101;52055;;0
5101;52061;;0
5101;52062;;0
5101;52063;;0
5101;52064;;0
5101;52065;;0
5101;52081;;0
5101;52082;;0
5101;52085;;0
5101;52091;;0
5101;52092;;0
5101;52093;;0
5101;52094;;0
5101;52095;;0
5101;52101;;0
5101;52102;;0
5101;52103;;0
5101;52104;;0
5101;52105;;0
5101;52111;;0
5101;52112;;0
5101;52113;;0
5101;52114;;0
5101;52115;;0
5101;52121;;0
5101;52122;;0
5101;52123;;0
5101;52124;;0
5101;52125;;0
5101;52131;;0
5101;52132;;0
5101;52135;;0
5101;52136;;0
5101;54011;;0
5101;54012;;0
5101;54021;;0
5101;54022;;0
5101;54023;;0
5101;54024;;0
5101;54025;;0
5101;54026;;0
5101;54031;;0
5101;54041;;0
5101;54051;;0
5101;54071;;0
5101;54081;;0
5101;54091;;0
5101;54101;;0
5101;54121;;0
5101;54131;;0
5101;54141;;0
5101;54151;;0
5101;54161;;0
5101;54171;;0
5101;54181;;0
5101;54191;;0
5101;54241;;0
5101;54251;;0
5101;54252;;0
5101;54253;;0
5101;54254;;0
5101;54255;;0
5101;54256;;0
5101;56011;;0
5101;56012;;0
5101;56021;;0
5101;56022;;0
5101;56023;;0
5101;56031;;0
5101;56032;;0
5101;56033;;0
5101;56041;;0
5101;56042;;0
5101;58007;;0
5101;58008;;0
5101;58009;;0
5101;58014;;0
5101;58016;;0
5101;58017;;0
5101;58018;;0
5101;58019;;0
5101;58020;;0
5101;58021;;0
5101;58022;;0
5101;58023;;0
5101;58024;;0
5101;58401;;0
5101;58403;;0
5101;58405;;0
5101;58406;;0
5101;58407;;0
5101;58408;;0
5101;58409;;0
5101;58410;;0
5101;58411;;0
5101;58412;;0
5101;58413;;0
5101;58414;;0
5101;58415;;0
5101;58416;;0
5101;58417;;0
5101;58418;;0
5101;58419;;0
5101;58420;;0
5101;58421;;0
5101;58422;;0
5101;58423;;0
5101;58701;;0
5101;58702;;0
5101;58703;;0
5101;58704;;0
5101;58705;;0
5101;58706;;0
5101;58991;;0
5101;58992;;0
51010101;10000001;;-34376.63
51010101;10000001;11;5729.38
51010101;10000001;13;5729.45
51010101;10000001;14;5729.45
51010101;10000001;15;5729.45
51010101;10000001;16;5729.45
51010101;10000001;17;5729.45
51010101;10000002;;-27078.3
51010101;10000002;21;9026.1
51010101;10000002;22;9026.1
51010101;10000002;23;9026.1
51010101;10000003;;-55074.65
51010101;10000003;31;4780.56
51010101;10000003;32;11971.04
51010101;10000003;33;3990.35
51010101;10000003;34;3990.35
51010101;10000003;35;3990.35
51010101;10000003;36;11971.04
51010101;10000003;37;7190.48
51010101;10000003;38;7190.48
51010102;10000001;;-15646.35
51010102;10000001;11;2607.75
51010102;10000001;13;2607.72
51010102;10000001;14;2607.72
51010102;10000001;15;2607.72
51010102;10000001;16;2607.72
51010102;10000001;17;2607.72
51010102;10000002;;-15646.35
51010102;10000002;21;5215.45
51010102;10000002;22;5215.45
51010102;10000002;23;5215.45
51010102;10000003;;-28148.31
51010102;10000003;31;2610.58
51010102;10000003;32;6151.78
51010102;10000003;33;2050.59
51010102;10000003;34;2050.59
51010102;10000003;35;2050.59
51010102;10000003;36;6151.78
51010102;10000003;37;3541.2
51010102;10000003;38;3541.2
51010103;10000001;;-2747.57
51010103;10000001;11;457.87
51010103;10000001;13;457.94
51010103;10000001;14;457.94
51010103;10000001;15;457.94
51010103;10000001;16;457.94
51010103;10000001;17;457.94
51010103;10000002;;-1961.67
51010103;10000002;21;653.89
51010103;10000002;22;653.89
51010103;10000002;23;653.89
51010103;10000003;;-8887.93
51010103;10000003;31;739.93
51010103;10000003;32;1925.57
51010103;10000003;33;641.86
51010103;10000003;34;641.86
51010103;10000003;35;641.86
51010103;10000003;36;1925.57
51010103;10000003;37;1185.64
51010103;10000003;38;1185.64
51010104;10000001;;-4239.89
51010104;10000001;11;706.64
51010104;10000001;13;706.65
51010104;10000001;14;706.65
51010104;10000001;15;706.65
51010104;10000001;16;706.65
51010104;10000001;17;706.65
51010104;10000002;;-3176.31
51010104;10000002;21;1058.77
51010104;10000002;22;1058.77
51010104;10000002;23;1058.77
51010104;10000003;;-6951.1
51010104;10000003;31;578.3
51010104;10000003;32;1505.88
51010104;10000003;33;501.96
51010104;10000003;34;501.96
51010104;10000003;35;501.96
51010104;10000003;36;1505.88
51010104;10000003;37;927.58
51010104;10000003;38;927.58
51010105;10000001;;-797.55
51010105;10000001;11;132.9
51010105;10000001;13;132.93
51010105;10000001;14;132.93
51010105;10000001;15;132.93
51010105;10000001;16;132.93
51010105;10000001;17;132.93
51010105;10000002;;-597.48
51010105;10000002;21;199.16
51010105;10000002;22;199.16
51010105;10000002;23;199.16
51010105;10000003;;-1307.65
51010105;10000003;31;108.83
51010105;10000003;32;283.29
51010105;10000003;33;94.44
51010105;10000003;34;94.44
51010105;10000003;35;94.44
51010105;10000003;36;283.29
51010105;10000003;37;174.46
51010105;10000003;38;174.46
51010106;10000001;;-271.05
51010106;10000001;11;45.15
51010106;10000001;13;45.18
51010106;10000001;14;45.18
51010106;10000001;15;45.18
51010106;10000001;16;45.18
51010106;10000001;17;45.18
51010106;10000002;;-202.38
51010106;10000002;21;67.46
51010106;10000002;22;67.46
51010106;10000002;23;67.46
51010106;10000003;;-443.81
51010106;10000003;31;9.19
51010106;10000003;32;90.6
51010106;10000003;33;30.2
51010106;10000003;34;30.2
51010106;10000003;35;30.2
51010106;10000003;36;90.6
51010106;10000003;37;81.41
51010106;10000003;38;81.41
51010107;10000001;;-2110.34
51010107;10000001;11;351.69
51010107;10000001;13;351.73
51010107;10000001;14;351.73
51010107;10000001;15;351.73
51010107;10000001;16;351.73
51010107;10000001;17;351.73
51010107;10000002;;-1580.97
51010107;10000002;21;526.99
51010107;10000002;22;526.99
51010107;10000002;23;526.99
51010107;10000003;;-3459.8
51010107;10000003;31;287.88
51010107;10000003;32;749.54
51010107;10000003;33;249.84
51010107;10000003;34;249.84
51010107;10000003;35;249.84
51010107;10000003;36;749.54
51010107;10000003;37;461.66
51010107;10000003;38;461.66
51010121;10000001;;-7003.16
51010121;10000001;11;1167.16
51010121;10000001;13;1167.2
51010121;10000001;14;1167.2
51010121;10000001;15;1167.2
51010121;10000001;16;1167.2
51010121;10000001;17;1167.2
51010121;10000002;;-5981.46
51010121;10000002;21;1993.82
51010121;10000002;22;1993.82
51010121;10000002;23;1993.82
51010121;10000003;;-11651.23
51010121;10000003;31;1034.76
51010121;10000003;32;2537.2
51010121;10000003;33;845.73
51010121;10000003;34;845.73
51010121;10000003;35;845.73
51010121;10000003;36;2537.2
51010121;10000003;37;1502.44
51010121;10000003;38;1502.44
51010201;10000001;;-324150.68
51010201;10000001;11;10022.06
51010201;10000001;13;60145.82
51010201;10000001;14;24702.32
51010201;10000001;15;86715.77
51010201;10000001;16;33284.54
51010201;10000001;17;113398.12
51010201;10000002;;-595315.45
51010201;10000002;21;78950.61
51010201;10000002;22;187282.52
51010201;10000002;23;329082.32
51010201;10000003;;-547551.92
51010201;10000003;31;32258.95
51010201;10000003;32;172064.44
51010201;10000003;33;51167.51
51010201;10000003;34;45787.02
51010201;10000003;35;128781.89
51010201;10000003;36;74532.85
51010201;10000003;37;404.14
51010201;10000003;38;38437.17
51010202;10000001;;-29630.54
51010202;10000001;11;4094.36
51010202;10000001;13;7222.48
51010202;10000001;14;1018.03
51010202;10000001;15;9156.35
51010202;10000001;16;3052.63
51010202;10000001;17;5086.69
51010202;10000002;;-39438.69
51010202;10000002;21;3020.72
51010202;10000002;22;18616.81
51010202;10000002;23;17801.16
51010202;10000003;;-17397.54
51010202;10000003;31;685
51010202;10000003;32;3468.63
51010202;10000003;33;2440.89
51010202;10000003;34;2440.89
51010202;10000003;35;2998.85
51010202;10000003;36;3046.56
51010202;10000003;37;1492.86
51010202;10000003;38;823.86
51010203;10000001;;-605313.38
51010203;10000001;11;22161.04
51010203;10000001;13;76170.8
51010203;10000001;14;20321.43
51010203;10000001;15;370983.36
51010203;10000001;16;16475.59
51010203;10000001;17;99201.16
51010203;10000002;;-1343250.66
51010203;10000002;21;188333.23
51010203;10000002;22;527766.02
51010203;10000002;23;627151.41
51010203;10000003;;-2053363.23
51010203;10000003;31;30626.79
51010203;10000003;32;1410154.9
51010203;10000003;33;212712.64
51010203;10000003;34;72851.65
51010203;10000003;35;66683.78
51010203;10000003;36;201499.63
51010203;10000003;37;36639.8
51010203;10000003;38;22194.04
51010204;10000001;;-4223.32
51010204;10000001;11;139.35
51010204;10000001;13;857.1
51010204;10000001;15;822.75
51010204;10000001;16;214.35
51010204;10000001;17;2189.77
51010204;10000002;;-9174.36
51010204;10000002;21;3716.93
51010204;10000002;22;278.7
51010204;10000002;23;5178.73
51010204;10000003;;-11198.1
51010204;10000003;31;3909.55
51010204;10000003;32;5961.26
51010204;10000003;35;376.35
51010204;10000003;36;163.2
51010204;10000003;37;428.71
51010204;10000003;38;359.03
51010205;10000001;;-3063.84
51010205;10000001;11;373.81
51010205;10000001;13;367.82
51010205;10000001;14;7.61
51010205;10000001;15;775.01
51010205;10000001;16;589.31
51010205;10000001;17;950.28
51010205;10000002;;-5099.15
51010205;10000002;21;1973.53
51010205;10000002;22;1523.44
51010205;10000002;23;1602.18
51010205;10000003;;-3135.47
51010205;10000003;31;167
51010205;10000003;32;1269.1
51010205;10000003;33;192.1
51010205;10000003;34;192.1
51010205;10000003;35;192.1
51010205;10000003;36;185.14
51010205;10000003;37;664.73
51010205;10000003;38;273.2
51010206;10000001;;-17334.3
51010206;10000001;11;4574.8
51010206;10000001;13;3232
51010206;10000001;14;3756
51010206;10000001;15;60
51010206;10000001;16;1272
51010206;10000001;17;4153
51010206;10000002;;-5807
51010206;10000002;21;2562
51010206;10000002;22;1904.5
51010206;10000002;23;1627
51010206;10000003;31;7820
51010206;10000003;32;17739
51010206;10000003;33;1900
51010206;10000003;34;1950
51010206;10000003;35;2294
51010206;10000003;36;2187
51010206;10000003;37;5976
51010206;10000003;38;2338
51010209;10000003;;-53687.14
51010209;10000003;33;11483.14
510103;10000001;;-572925.23
510103;10000001;11;24782.73
510103;10000001;13;114859.93
510103;10000001;14;31011.64
510103;10000001;15;93357.81
510103;10000001;16;121972.99
510103;10000001;17;186940.13
510103;10000002;;-904145.1
510103;10000002;21;244270.28
510103;10000002;22;342745.68
510103;10000002;23;317129.14
510103;10000003;;-2170203.97
510103;10000003;31;134806.22
510103;10000003;32;629986.76
510103;10000003;33;491730.73
510103;10000003;34;173363.84
510103;10000003;35;142610.53
510103;10000003;36;327067.51
510103;10000003;37;179742.65
510103;10000003;38;90895.73
510104;10000001;;-105987.04
510104;10000001;11;5066.09
510104;10000001;13;3777.71
510104;10000001;14;6991.42
510104;10000001;15;54225.41
510104;10000001;16;6364.75
510104;10000001;17;29561.66
510104;10000002;;-241735.93
510104;10000002;21;78191.71
510104;10000002;22;93761.94
510104;10000002;23;69782.28
510104;10000003;;-337497.59
510104;10000003;31;13354.62
510104;10000003;32;229836.37
510104;10000003;33;9536.21
510104;10000003;34;23868.1
510104;10000003;35;12504.39
510104;10000003;36;22064.44
510104;10000003;37;16662.93
510104;10000003;38;9670.53
51021;;;0
51029;;;0
51051;;;0
51059;;;0
5203;;;0
53011;;;0
53012;;;0
53013;;;0
5301411;;;0
5301412;;;0
53019;;;0
5401;50011;;0
5401;50012;;0
5401;50013;;0
5401;50014;;0
5401;50015;;0
5401;50021;;0
5401;50022;;0
5401;50025;;0
5401;50031;;0
5401;50035;;0
5401;50045;;0
5401;50051;;0
5401;50052;;0
5401;50055;;0
5401;50061;;0
5401;50062;;0
5401;50071;;0
5401;50072;;0
5401;50073;;0
5401;50074;;0
5401;50146;;0
5401;50147;;0
5401;50148;;0
5401;52011;;0
5401;52012;;0
5401;52021;;0
5401;52022;;0
5401;52023;;0
5401;52024;;0
5401;52025;;0
5401;52031;;0
5401;52033;;0
5401;52041;;0
5401;52042;;0
5401;52043;;0
5401;52051;;0
5401;52052;;0
5401;52053;;0
5401;52054;;0
5401;52055;;0
5401;52081;;0
5401;52082;;0
5401;52085;;0
5401;52091;;0
5401;52092;;0
5401;52093;;0
5401;52094;;0
5401;52095;;0
5401;52101;;0
5401;52102;;0
5401;52103;;0
5401;52104;;0
5401;52105;;0
5401;54011;;0
5401;54012;;0
5401;54021;;0
5401;54031;;0
5401;54041;;0
5401;54051;;0
5401;54061;;0
5401;54091;;0
5401;54121;;0
5401;54131;;0
5401;54141;;0
5401;54151;;0
5401;54241;;0
5401;56011;;0
5401;56012;;0
5401;56021;;0
5401;56022;;0
5401;56031;;0
5401;56032;;0
5401;56033;;0
5401;56041;;0
5401;56042;;0
5401;58007;;0
5401;58012;;0
5401;58013;;0
5401;58014;;0
5401;58016;;0
5401;58017;;0
5401;58018;;0
5401;58019;;0
5401;58020;;0
5401;58401;;0
5401;58402;;0
5401;58403;;0
5401;58408;;0
5401;58411;;0
5401;58413;;0
5401;58701;;0
5401;58702;;0
5401;58703;;0
5401;58704;;0
5401;58991;;0
5401;58992;;0
5401993;;;0
5401994;;;0
550101;01;41;0
550101;01;46;0
550101;02;41;0
550101;02;46;0
550101;03;41;0
550101;04;41;0
550101;04;46;0
550101;08;41;0
550102;01;53;0
550102;02;53;0
550102;03;53;0
550103;08;43;0
550103;08;46;0
550103;08;52;0
550104;;46;0
550104;;55;0
550104;;56;0
550105;01;46;0
550105;02;46;0
550105;03;46;0
550107;;46;0
550129;;46;0
550129;;51;0
550129;;52;0
5502011;;42;0
5502011;;51;0
5502011;;52;0
5502011;;53;0
5502011;;54;0
5502011;;55;0
5502011;;56;0
5502011;;57;0
5502011;;58;0
5502012;;51;0
5502012;;52;0
5502012;;53;0
5502012;;54;0
5502012;;55;0
5502012;;56;0
5502012;;57;0
5502012;;58;0
5502013;;51;0
5502013;;52;0
5502013;;53;0
5502013;;54;0
5502013;;55;0
5502013;;56;0
5502013;;57;0
5502013;;58;0
55020141;;51;0
55020141;;52;0
55020141;;53;0
55020141;;54;0
55020141;;55;0
55020141;;56;0
55020141;;57;0
55020142;;51;0
55020142;;52;0
55020142;;53;0
55020142;;54;0
55020142;;55;0
55020142;;56;0
55020142;;57;0
55020142;;58;0
55020143;;51;0
55020143;;52;0
55020143;;53;0
55020143;;54;0
55020143;;55;0
55020143;;56;0
55020143;;57;0
55020143;;58;0
55020144;;46;0
55020144;;51;0
55020144;;52;0
55020144;;53;0
55020144;;54;0
55020144;;55;0
55020144;;56;0
55020144;;57;0
55020144;;58;0
550202;;42;0
550202;;44;0
550202;;51;0
550202;;52;0
550202;;53;0
550202;;54;0
550202;;55;0
550202;;56;0
550202;;57;0
550202;;58;0
550202;;59;0
550203;;46;0
550203;;51;0
550203;;53;0
550203;;54;0
550203;;55;0
550203;;57;0
550203;;58;0
550204;;43;0
550204;;44;0
550204;;45;0
550204;;46;0
550204;;51;0
550204;;52;0
550204;;53;0
550204;;54;0
550204;;55;0
550204;;56;0
550204;;57;0
550204;;58;0
550204;;59;0
550205;;42;0
550205;;44;0
550205;;46;0
550205;;51;0
550205;;53;0
550205;;54;0
550205;;55;0
550205;;56;0
550205;;58;0
550206;;41;0
550206;;43;0
550206;;46;0
550206;;51;0
550206;;52;0
550206;;53;0
550206;;54;0
550206;;55;0
550206;;56;0
550206;;57;0
550206;;58;0
550207;;51;0
550207;;52;0
550207;;53;0
550207;;54;0
550207;;57;0
550207;;58;0
550208;;53;0
550209;;53;0
550209;;58;0
550210;;54;0
550210;;56;0
550210;;58;0
550211;;21;0
550211;;36;0
550211;;41;0
550211;;43;0
550211;;44;0
550211;;45;0
550211;;46;0
550211;;51;0
550211;;52;0
550211;;53;0
550211;;54;0
550211;;55;0
550211;;56;0
550211;;57;0
550211;;58;0
550211;;59;0
550212;;57;0
5502131;;53;0
550214;;54;0
550215;;53;0
550215;;54;0
550215;;56;0
550215;;57;0
550216;;21;0
550216;;31;0
550216;;41;0
550216;;42;0
550216;;43;0
550216;;44;0
550216;;45;0
550216;;51;0
550216;;52;0
550216;;53;0
550216;;54;0
550216;;55;0
550216;;56;0
550216;;57;0
550216;;58;0
550217;;52;0
550217;;53;0
550217;;54;0
550218;;51;0
550218;;52;0
550218;;53;0
550218;;54;0
550218;;55;0
550218;;56;0
550218;;57;0
550218;;58;0
550219;02;52;0
550219;03;52;0
550219;08;52;0
550219;08;58;0
550220;;53;0
550222;;53;0
550222;;55;0
550222;;56;0
550222;;58;0
550223;;44;0
550223;;54;0
550223;;55;0
550226;;54;0
550226;;55;0
550227;;53;0
550228;;53;0
5502292;;46;0
550230;;53;0
550298;;41;0
550298;;43;0
550298;;44;0
550298;;46;0
550298;;51;0
550298;;52;0
550298;;53;0
550298;;54;0
550298;;55;0
550298;;56;0
550298;;57;0
550298;;58;0
55029901;;41;0
55029901;;42;0
55029901;;43;0
55029901;;44;0
55029901;;45;0
55029901;;46;0
55029901;;47;0
55029901;;53;0
55029901;;55;0
55029902;;41;0
55029902;;42;0
55029902;;43;0
55029902;;44;0
55029902;;45;0
55029902;;46;0
55029902;;47;0
55029902;;55;0
55029903;;41;0
55029903;;42;0
55029903;;43;0
55029903;;44;0
55029903;;45;0
55029903;;46;0
55029903;;47;0
55029903;;55;0
55029904;;41;0
55029904;;42;0
55029904;;43;0
55029904;;44;0
55029904;;45;0
55029904;;46;0
55029904;;47;0
55029904;;55;0
55029905;;41;0
55029905;;42;0
55029905;;43;0
55029905;;44;0
55029905;;45;0
