#def REPORTPATH=$/QAD Addons/BI Report/xxicaldr
#def :end
"会计单位";"年份";"期间";"零件";"工单";"分配比例";"数量";"基础参数";"乘参数1";"乘参数2";"乘参数3";"除参数1";"除参数2";"除参数3";"单量";"总量";"量比";"成本"
"1000";2009;6;"2.14.12.17.00";"28725";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;112.33065
"1000";2009;6;"2.14.12.17.00";"28725";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;187.21775
"1000";2009;6;"2.14.12.17.00";"28735";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;748.8709
"1000";2009;6;"2.14.12.17.00";"28735";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;149.77418
"1000";2009;6;"2.14.12.17.00";"28735";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;224.66127
"1000";2009;6;"2.14.12.17.00";"28735";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;374.43545
"1000";2009;6;"2.14.12.17.00";"28748";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;748.8709
"1000";2009;6;"2.14.12.17.00";"28748";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;149.77418
"1000";2009;6;"2.14.12.17.00";"28748";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;224.66127
"1000";2009;6;"2.14.12.17.00";"28748";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;374.43545
"1000";2009;6;"2.14.12.17.00";"28760";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;748.8709
"1000";2009;6;"2.14.12.17.00";"28760";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;149.77418
"1000";2009;6;"2.14.12.17.00";"28760";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;224.66127
"1000";2009;6;"2.14.12.17.00";"28760";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;374.43545
"1000";2009;6;"2.14.12.17.00";"28880";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;748.8709
"1000";2009;6;"2.14.12.17.00";"28880";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;149.77418
"1000";2009;6;"2.14.12.17.00";"28880";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;224.66127
"1000";2009;6;"2.14.12.17.00";"28880";"RGGS";23975.437;1;1;1;1;1;1;1;1;23975.437;.0007488709;374.43545
"1000";2009;6;"2.14.12.17.00";"29188";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;374.4355
"1000";2009;6;"2.14.12.17.00";"29188";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;74.8871
"1000";2009;6;"2.14.12.17.00";"29188";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;112.33065
"1000";2009;6;"2.14.12.17.00";"29188";"RGGS";11987.7185;1;1;1;1;1;1;1;1;11987.7185;.0003744355;187.21775
"1000";2009;6;"2.14.12.17.00";"29374";"RGGS";28770.5244;1;1;1;1;1;1;1;1;28770.5244;.0008986451;898.6451
"1000";2009;6;"2.14.12.17.00";"29374";"RGGS";28770.5244;1;1;1;1;1;1;1;1;28770.5244;.0008986451;179.72902
"1000";2009;6;"2.14.12.17.00";"29374";"RGGS";28770.5244;1;1;1;1;1;1;1;1;28770.5244;.0008986451;269.59353
"1000";2009;6;"2.14.12.17.00";"29374";"RGGS";28770.5244;1;1;1;1;1;1;1;1;28770.5244;.0008986451;449.32255
"1000";2009;6;"2RW690-NC";"25920";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"25920";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"25920";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"25920";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27102";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27102";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27102";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27102";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27113";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27113";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27113";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27113";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27123";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27123";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27123";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"27123";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28057";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28057";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28057";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28057";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28075";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28075";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28075";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28075";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28085";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28085";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28085";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28085";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28095";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28095";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28095";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28095";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28105";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28105";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28105";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28105";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28601";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28601";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28601";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"28601";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29211";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29211";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29211";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29211";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29349";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29349";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29349";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"29349";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30079";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30079";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30079";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30079";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30116";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30116";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30116";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-NC";"30116";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"27177";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"27177";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"27177";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"27177";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28320";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28320";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28320";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28320";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28588";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28588";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28588";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2RW690-S91";"28588";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327E5-NC";"29246";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327E5-NC";"29246";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327E5-NC";"29246";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327E5-NC";"29246";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327G5-NC";"29234";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327G5-NC";"29234";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327G5-NC";"29234";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL327G5-NC";"29234";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL642G5-NC";"29222";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL642G5-NC";"29222";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL642G5-NC";"29222";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"2WL642G5-NC";"29222";"RGGS";0;1;1;1;1;1;1;1;1;0;0;0
"1000";2009;6;"3.02.04.12.00";"28297";"RGGS";7219.6238;1;1;1;1;1;1;1;1;7219.6238;.0002255044;225.5044
"1000";2009;6;"3.02.04.12.00";"28297";"RGGS";7219.6238;1;1;1;1;1;1;1;1;7219.6238;.0002255044;45.10088
"1000";2009;6;"3.02.04.12.00";"28297";"RGGS";7219.6238;1;1;1;1;1;1;1;1;7219.6238;.0002255044;67.65132
"1000";2009;6;"3.02.04.12.00";"28297";"RGGS";7219.6238;1;1;1;1;1;1;1;1;7219.6238;.0002255044;112.7522
"1000";2009;6;"3.02.05.02.00";"25931";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"25931";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"25931";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"25931";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"25941";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"25941";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"25941";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"25941";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"25965";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"25965";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"25965";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"25965";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"26967";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"26967";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"26967";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"26967";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"26977";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"26977";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"26977";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"26977";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"26987";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"26987";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"26987";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"26987";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"26997";"RGGS";34290.4271;1;1;1;1;1;1;1;1;34290.4271;.0010710589;1071.0589
"1000";2009;6;"3.02.05.02.00";"26997";"RGGS";34290.4271;1;1;1;1;1;1;1;1;34290.4271;.0010710589;214.21178
"1000";2009;6;"3.02.05.02.00";"26997";"RGGS";34290.4271;1;1;1;1;1;1;1;1;34290.4271;.0010710589;321.31767
"1000";2009;6;"3.02.05.02.00";"26997";"RGGS";34290.4271;1;1;1;1;1;1;1;1;34290.4271;.0010710589;535.52945
"1000";2009;6;"3.02.05.02.00";"27007";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;639.4381
"1000";2009;6;"3.02.05.02.00";"27007";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;127.88762
"1000";2009;6;"3.02.05.02.00";"27007";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;191.83143
"1000";2009;6;"3.02.05.02.00";"27007";"RGGS";20471.8968;1;1;1;1;1;1;1;1;20471.8968;.0006394381;319.71905
"1000";2009;6;"3.02.05.02.00";"28705";"RGGS";61415.6904;1;1;1;1;1;1;1;1;61415.6904;.0019183144;1918.3144
"1000";2009;6;"3.02.05.02.00";"28705";"RGGS";61415.6904;1;1;1;1;1;1;1;1;61415.6904;.0019183144;383.66288
"1000";2009;6;"3.02.05.02.00";"28705";"RGGS";61415.6904;1;1;1;1;1;1;1;1;61415.6904;.0019183144;575.49432
"1000";2009;6;"3.02.05.02.00";"28705";"RGGS";61415.6904;1;1;1;1;1;1;1;1;61415.6904;.0019183144;959.1572
"1000";2009;6;"3.02.05.03.00";"25932";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"25932";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"25932";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"25932";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"25942";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"25942";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"25942";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"25942";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"25966";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"25966";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"25966";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"25966";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"26968";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"26968";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"26968";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"26968";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"26978";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"26978";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"26978";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"26978";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"26988";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"26988";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"26988";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"26988";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"26998";"RGGS";36322.6343;1;1;1;1;1;1;1;1;36322.6343;.0011345347;1134.5347
"1000";2009;6;"3.02.05.03.00";"26998";"RGGS";36322.6343;1;1;1;1;1;1;1;1;36322.6343;.0011345347;226.90694
"1000";2009;6;"3.02.05.03.00";"26998";"RGGS";36322.6343;1;1;1;1;1;1;1;1;36322.6343;.0011345347;340.36041
"1000";2009;6;"3.02.05.03.00";"26998";"RGGS";36322.6343;1;1;1;1;1;1;1;1;36322.6343;.0011345347;567.26735
"1000";2009;6;"3.02.05.03.00";"27008";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;677.3341
"1000";2009;6;"3.02.05.03.00";"27008";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;135.46682
"1000";2009;6;"3.02.05.03.00";"27008";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;203.20023
"1000";2009;6;"3.02.05.03.00";"27008";"RGGS";21685.1548;1;1;1;1;1;1;1;1;21685.1548;.0006773341;338.66705
"1000";2009;6;"3.02.05.03.00";"28706";"RGGS";65055.4644;1;1;1;1;1;1;1;1;65055.4644;.0020320024;2032.0024
"1000";2009;6;"3.02.05.03.00";"28706";"RGGS";65055.4644;1;1;1;1;1;1;1;1;65055.4644;.0020320024;406.40048
"1000";2009;6;"3.02.05.03.00";"28706";"RGGS";65055.4644;1;1;1;1;1;1;1;1;65055.4644;.0020320024;609.60072
"1000";2009;6;"3.02.05.03.00";"28706";"RGGS";65055.4644;1;1;1;1;1;1;1;1;65055.4644;.0020320024;1016.0012
"1000";2009;6;"3.02.05.05.00";"25933";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"25933";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"25933";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"25933";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"25943";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"25943";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"25943";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"25943";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"25967";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"25967";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"25967";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"25967";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"26969";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"26969";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"26969";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"26969";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"26979";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"26979";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"26979";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"26979";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"26989";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"26989";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"26989";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"26989";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"26999";"RGGS";25953.4831;1;1;1;1;1;1;1;1;25953.4831;.000810655;810.655
"1000";2009;6;"3.02.05.05.00";"26999";"RGGS";25953.4831;1;1;1;1;1;1;1;1;25953.4831;.000810655;162.131
"1000";2009;6;"3.02.05.05.00";"26999";"RGGS";25953.4831;1;1;1;1;1;1;1;1;25953.4831;.000810655;243.1965
"1000";2009;6;"3.02.05.05.00";"26999";"RGGS";25953.4831;1;1;1;1;1;1;1;1;25953.4831;.000810655;405.3275
"1000";2009;6;"3.02.05.05.00";"27009";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;483.9732
"1000";2009;6;"3.02.05.05.00";"27009";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;96.79464
"1000";2009;6;"3.02.05.05.00";"27009";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;145.19196
"1000";2009;6;"3.02.05.05.00";"27009";"RGGS";15494.6168;1;1;1;1;1;1;1;1;15494.6168;.0004839732;241.9866
"1000";2009;6;"3.02.05.05.00";"28707";"RGGS";46483.8504;1;1;1;1;1;1;1;1;46483.8504;.0014519195;1451.9195
"1000";2009;6;"3.02.05.05.00";"28707";"RGGS";46483.8504;1;1;1;1;1;1;1;1;46483.8504;.0014519195;290.3839
"1000";2009;6;"3.02.05.05.00";"28707";"RGGS";46483.8504;1;1;1;1;1;1;1;1;46483.8504;.0014519195;435.57585
"1000";2009;6;"3.02.05.05.00";"28707";"RGGS";46483.8504;1;1;1;1;1;1;1;1;46483.8504;.0014519195;725.95975
"1000";2009;6;"3.02.05.06.00";"25934";"RGGS";15279.0076;1;1;1;1;1;1;1;1;15279.0076;.0004772386;477.2386
"1000";2009;6;"3.02.05.06.00";"25934";"RGGS";15279.0076;1;1;1;1;1;1;1;1;15279.0076;.0004772386;95.44772
